title,publishedAt,channelTitle,category,tags,duration,live_content,view_count,likes,comment_count,subscriber_count,engagement_rate,total_view_count,channel_country
"Donald Trump speaks after winning the 2024 Presidential Election","2024-11-06T08:09:45Z","Fox News","News & Politics","""Fox News Channel|FNC|Fox News|News|donald trump|swing states|battleground states|electoral college|2024 election|harris campaign|2024 elections|trump campaign|2024|2024 presidential election|fox news|fox news media|fox news channel|fox news network|politics|democrats|republicans|democratic party|republican party|trump v harris|trump live|trump speaking live|trump press conference|trump press briefing|2024 election results|donald trump live""","25.37","none","17317686","295293","26419","12300000","0.018577077792032954","18199108495","US"
"Angel Edgar VS Demon Mortis - Animation","2024-11-06T09:15:40Z","Brawl Stars","Gaming","""brawl stars|brawler|edgar|mortis|angel|demon|brawl pass|new season|animation|kit|skins|battle|fight|epic|supercell""","1.15","none","3230222","199197","8469","20600000","0.06428846066926669","2941932208","FI"
"HIGHLIGHTS! City fall to Champions League defeat at Sporting | Sporting CP 4-1 Man City | UCL","2024-11-05T23:00:09Z","Man City","Sports","""man city|manchester city|mcfc|man city highlights|man city goals|city|city vs|man city vs|man city v|video|live|men's team|haaland|pep guardiola|kevin de bruyne|interviews|press conference|pep|city v|guardiola|ucl|champions league|uefa|uefa champions league|etihad|match preview|press|2024/25|sporting|sporting lisbon|sporting v city|sporting v man city|sporting lisbon v city|bernardo silva|silva|sporting cp v city|sporting cp v man city""","2.32","none","3626731","58324","3082","7810000","0.016931501123187795","2146531160","GB"
"The Most Insane Weapon You Never Heard About","2024-11-05T15:00:02Z","Kurzgesagt – In a Nutshell","Education","""[none]""","13.93","none","2183026","127854","7486","23100000","0.06199651309695808","3004389187","DE"
"Ludwig Eats His Last Meal","2024-11-05T11:01:04Z","Mythical Kitchen","Entertainment","""mythical kitchen|mythical|chef|josh|scherer|nicole|food|taste test|snack|smash|fears|fancy|fast|recipe|culinary|cooking|cook|bake|baking|mythical chef josh|culinary bro-down|good mythical kitchen""","43.43","none","774116","44139","1939","3400000","0.059523378925122335","925431923","US"
"What if everyone pointed a laser at the moon?","2024-11-05T17:51:51Z","xkcd's What If?","Science & Technology","""[none]""","5.62","none","913625","62441","2466","746000","0.07104337118620878","37039533","US"
"Why Are Cooling Towers Shaped Like That?","2024-11-05T14:00:59Z","Practical Engineering","Education","""[none]""","19.8","none","699957","34424","1664","3990000","0.05155745281495863","407591760","US"
"Apex Legends: From the Rift Gameplay Trailer","2024-11-05T16:00:11Z","Apex Legends","Gaming","""apex legends|apex legends season 23|apex legends trailer|apex legends From the Rift trailer|apex legends from the rift|new season|new LTM|apex legends Lifeline|Wattson|Horizon|Doc|Prestige Skin|update|collection event|apex legends skins|battle royale|apex legends ps5|apex legends ps4|apex legends xbox|apex legends switch|apex legends pc|respawn entertainment|electronic arts|titanfall 2""","2.48","none","446479","20110","2439","2820000","0.0505040550619402","612210822","US"
"On These Questions, Smarter People Do Worse","2024-11-04T16:48:03Z","Veritasium","Education","""veritasium|science|physics|Veritasium|maths|politics|political identity|political beliefs|political ideology|heuristic thinking|democracy|Protective Cognition|political science|communication|Dan Kahan|cultural cognition|heuristics|numeracy|cognitive bias""","14.58","none","2618243","133113","11361","16600000","0.05517975222315118","2891769897","US"
"Election Touchscreen Map Takes Deeper Look Inside Key Swing Voter | Onion News Network","2024-11-04T18:00:04Z","The Onion","Comedy","""The Onion|comedy|satire|news|Onion News Network|ONN|ONNCast|humor""","3.18","none","1839959","121952","4054","2720000","0.06848304772008507","1208069283","Unknown"
"BEYWATCH","2024-11-05T07:22:00Z","Beyoncé","Music","""[none]""","2.48","none","645634","60684","5513","27500000","0.1025302261033341","19530867950","Unknown"
"Australia v Pakistan | First ODI | ODI Series 2024-25","2024-11-04T11:10:00Z","cricket.com.au","Sports","""ausvpak""","8.23","none","5356907","94978","4110","9350000","0.018497241038532123","5114337811","AU"
"The Dodgers Are About To Take Over Baseball","2024-11-04T23:08:47Z","Baseball Doesn't Exist","Sports","""[none]""","22.18","none","446455","15652","2185","914000","0.039952514811123184","577565033","Unknown"
"ARCANE SEASON 2 COLLECTOR’S SET // Skin Reveal Trailer - VALORANT","2024-11-04T16:36:23Z","VALORANT","Gaming","""[none]""","1.3","none","863933","40132","1973","2580000","0.048736418217616415","563411986","US"
"Kodak Black - Catch Fire [Official Music Video]","2024-11-05T07:20:39Z","Kodak Black","Music","""kodak|black|kodak black|atlantic records|roll in peace|codeine dreaming|tunnel vision|drowning|transportin|heart break kodak|project baby 2|Kodak Black Bill Israel|Bill Israel|Sniper|Sniper Gang|Hip Hop|Rap|Kodak Black I Knew It|Kodak Bill Israel|Kodak Black Easter in Miami|Easter|Easter in Miami|Kodak Easter|Kodak Black Haitian Boy Kodak|Haitian Boy Kodak|Kodak Black HBK|HBK|Kodak Black Happy Birthday Kodak|Happy Birthday Kodak""","2.73","none","369661","25867","2037","9120000","0.07548537714284169","7169790186","Unknown"
"Baby John - Taster Cut | Atlee | Varun Dhawan, Keerthy Suresh, Wamiqa G, Jackie Shroff | 25th Dec","2024-11-04T05:33:43Z","JioStudios","Entertainment","""Jio Studios|Jio Cinema|Jio Saavn|Jio TV|Babbar Sher|Baby John|Baby John Varun Dhawan|Keerthy Suresh|WamiqaGabbi|Jackie Shroff|Rajpal Yadav|baby john teaser|babay john trailer|baby john promo|baby john movie|Varun Dhawan|Atlee|atlee movie|Jawan|atlee baby john|A. Kaleeswaran|baby John taster cut|taster cut|taster cut baby john|baby john official trailer|baby john first look""","1.97","none","27185242","413037","27407","863000","0.016201584668622777","540683475","IN"
"Race Highlights | 2024 Sao Paulo Grand Prix","2024-11-03T18:43:53Z","FORMULA 1","Sports","""F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing""","8.17","none","6653138","138812","9563","11200000","0.022301506447032965","7315622433","Unknown"
"Nino Paid - Play This At My Funeral (Official Video) Dir: @Shotbyaddict","2024-11-04T17:00:06Z","Nino Paid","Music","""ninopaid|playthisatmyfuneral|cantgobacc|painmusic""","2.23","none","446039","37099","2463","38400","0.08869627992171088","7134574","Unknown"
"PIEFACE outruns attack dog AND overnight intrusion?! Locked In S5 EP6 |  @Footasylumofficial","2024-11-05T19:00:33Z","Footasylum","Entertainment","""Footasylum|Yung Filly|Darkest Man|GK Barry|Nella Rose|Harry Pinero|Chunkz|Johnny Carey|Sharky|AJ Shabeel|Niko Omilana|King Kenny|Beta Squad|Sidemen|KSI|Locked In|Does The Shoe Fit|Chef Asylum|Stephen Tries|Bambino Becky|Max Khadar|Good Evening Britain|Liar Liar|Bad Bistro|Adeola Patronne|Chunkz & Filly|Philly|Young Filly|Chunks|BETA squad|Behzinga|Miniminter|Zerkaa|Tobjizzle|The Burnt Chip|tennessee|Chloe Burrows|Pieface|Tays|Heather Bowling""","46.12","none","826891","21736","1376","2860000","0.027950479567439963","846964070","GB"
"The GENIUS new porch idea everyone's copying for Christmas!","2024-11-04T18:00:11Z","Hometalk","Howto & Style","""[none]""","9.45","none","1001892","0","100","1400000","9.981115729040655e-05","584589516","US"
"The BEST BMW Cold Air Intake","2024-10-30T12:45:03Z","Fritz Ramos","Autos & Vehicles","""BEST Intake for the F30 BMW|f30 intake|f30 cold air intake|best cold air intake for BMW|best cold air intake for bmw n55|best cold air intake for b58|n20 cold air intake|f30 intake sound|f30 intake install|f30 intake scoop|f30 335i intake|f30 cold air intake sound|bmw f30 320i cold air intake|bmw f30 cold air intake sound|bmw 330i f30 cold air intake|bmw f30 335i cold air intake|f30 328i cold air intake|f30 335i cold air intake|bmw f30 afe intake""","1.5","none","1216091","57249","410","53300","0.047413392583285294","18478734","US"
"Olivia Rodrigo Explores #ASMR | W Magazine","2024-11-04T13:00:52Z","W Magazine","Entertainment","""w magazine|wmag""","16.63","none","540308","40278","2005","1000000","0.07825721625443266","544673188","US"
"Future - BRAZZIER (Official Music Video)","2024-11-05T02:00:37Z","FutureVEVO","Music","""future|metro boomin|like that|type shit|travis scott|playboi carti|kendrick lamar|the weekend|we dont trust you|WDTY|young metro future|metro young thug|chainz|chief keef|yo gotti|meek mill|nav|gucci mane|french montana|quavo|21 savage|migos|mixtape pluto|brazzier""","3.33","none","535490","35929","1834","4370000","0.07052045789837345","8710621634","Unknown"
"Tampa Bay Buccaneers vs. Kansas City Chiefs Game Highlights | NFL 2024 Season Week 9","2024-11-05T04:43:00Z","NFL","Sports","""[none]""","12.68","none","1915815","25715","3623","13400000","0.015313587167863286","10938454264","Unknown"
"I REBUILT MY WRECKED LAMBORGHINI TO PROVE MY INSURANCE WRONG","2024-11-03T18:01:03Z","Mat Armstrong","Autos & Vehicles","""mat armstrong|matt armstrong|copart rebuild|rebuilding a car|lamborghini crash|rebuilding a wrecked car|crash damaged|twin turbo|mat armstrong mk2|lamborghini gallardo|cheap lamborghini|twin turbo lamborghini""","40.3","none","2764409","145189","6076","3570000","0.054718748202599546","489513321","GB"
"I Brought Fresh Back to Chapter 2!","2024-11-04T13:23:20Z","Lachlan","Gaming","""fortnite battle royale|fortnite|lachlan|lachy|duos|new season|battle royal|lacy|laclan|epic games|gaming|esports|games|video games|poggies|battle royale|warzone|pubg|lachydachy|power|pwr|rocketleague|rlcs|fortniteupdate|update|battlepass|battle|pass|I Brought|Fresh|Back|to|Chapter|Chapter 2|OG Fortnite|OG Chapter 2|Chapter 2 Remix""","17.1","none","791113","24464","1051","15100000","0.03225202973532226","5639892997","AU"
"Answering Tough Questions✅","2024-11-03T16:45:06Z","Nidal Wonder","Entertainment","""Javin|Nalish|Q&A|Questions|Answers|Nidal|Salish|Nidal and Salish|Naddi|Nidal and Addi|Dating|Broke up|Jealous|Jiji and Gavin|Gavin Magnus|Jiji wonder|Nidal wonder Quit YouTube""","9.7","none","1622760","38842","5537","3240000","0.027347851808030763","527567738","US"
"Coldest SIDEMEN Moments","2024-11-05T17:12:36Z","SidemenReacts","Entertainment","""Sidemen|Sidemen Reacts|SidemenReacts|ksi|jj olatunji|miniminter|w2s|tobi|vikkstar123|ethan|zerkaa|reacts""","9.37","none","566817","33154","380","5710000","0.05916195174103811","3133989106","GB"
"$1 vs $500,000 Experiences!","2024-11-02T16:00:00Z","MrBeast","Entertainment","""[none]""","17.67","none","64788692","2907855","37476","328000000","0.045460572039330564","62676141167","US"
"Chappell Roan - Pink Pony Club (Live On Saturday Night Live / 2024)","2024-11-03T07:11:04Z","ChappellRoanVEVO","Music","""Chappell Roan|Pink Pony Club|SNL|Midwest Princess""","4.83","none","787135","60419","1974","5760","0.07926594548584423","117599329","Unknown"
"🍪 Oreo Coke vs Electric Pepsi ⚡️","2024-11-04T02:20:40Z","Max Klymenko","Education","""[none]""","1.48","none","395641","28045","281","2080000","0.07159520878776467","2449907940","GB"
"Fearless | General Hospital Promo (November 4th, 2024)","2024-11-04T12:01:14Z","General Hospital","Entertainment","""General Hospital|Port Charles|ABC|GH|Soap Opera""","0.27","none","109554","850","395","125000","0.011364258721726273","79168225","US"
"spooky stories","2024-11-03T18:00:08Z","SocksStudios","Comedy","""scary stories|scary stories animated|horror stories animated|animated horror stories|horror stories|scary story|animated stories|true scary stories|horror animation compilation|creepy stories|animation|stories|disturbing horror stories|horror animation|halloween horror stories|scary animations|terrifying horror stories|halloween|true horror stories|scary animated story|mjv animations|horror story|halloween scary stories|horror story animated|creepy|scary""","43.95","none","1022386","28551","3496","1770000","0.03134530402411614","309777839","US"
"$10,000 If You Can Beat My Rock, Paper, Scissors Robot","2024-11-02T15:00:37Z","Mark Rober","Science & Technology","""[none]""","19.28","none","8248770","224427","11798","58900000","0.028637602939589783","8254447661","US"
"We Bought The RAREST Motorhome (driving it 2,000 miles home)","2024-11-03T15:00:17Z","Ambition Strikes","Autos & Vehicles","""Revcon|rev con|motorhome|rare|barn find|f350|powerstroke|diesel|7.3|trailblazer|Revlon trailblazer|rare car|van life|rv|vanlife|will it run|drive home|road trip""","44.52","none","460955","34326","1989","627000","0.07878209369678169","114296887","US"
"My Daughter's Emotional 15th BIRTHDAY SURPRISE","2024-11-02T14:00:07Z","Jordan Matter","Entertainment","""nidal wonder|salish matter|nalish|knotts berry farm|birthday surprise|best friends|say say matter|jordan matter|15th birthday|roller coasters|target""","28.12","none","11660038","255489","46531","26000000","0.025902145430400828","9339650713","US"
"Exploring the Town That Made Internet & Phone Service Illegal (100% Disconnected)","2024-11-03T17:00:26Z","Yes Theory","Entertainment","""yestheory|seek discomfort|yes theory strangers|yes theory travel|yes theory subscribers|getting out of your comfort zone|Amazon FBA""","30.9","none","826212","35928","2480","9210000","0.04648685809453264","1142980345","US"
"I Tested Restaurants with No Reviews","2024-11-02T15:01:03Z","Ryan Trahan","Entertainment","""Ryan|Trahan""","22.83","none","6241116","245131","11944","17600000","0.041190549895243095","3921528270","US"
"SIDEMEN AMONG US BUT THE WHOLE LOBBIES INFECTED","2024-11-02T17:45:02Z","MoreSidemen","People & Blogs","""sidemen|moresidemen|miniminter|ksi|zerkaa|behzinga|tbjzl|vikkstar|wroetoshaw""","53.78","none","4513321","177436","6812","8970000","0.04082315439118999","4810309451","GB"
"Making pop rocks from scratch (is complicated)","2024-11-02T22:35:02Z","NileBlue","Science & Technology","""nileblue|nile|blue|red|science|chemistry|pop|rock|rocks|sweet|pop rocks|candy|sugar""","29.7","none","2342949","156765","8472","2470000","0.07052522270011","259931750","CA"
"10 Things You SHOULD Be Buying at Costco in November 2024","2024-11-03T19:22:27Z","The Deal Guy","Science & Technology","""the deal guy|costco|costco store|costco secrets|costco haul|costco shopping|costco shop with me|flavcity|costco tips|costco shopping secrets|costco canada|costco australia|costco deals|costco 2024|2024 costco|what to buy at costco|10 things you should buy at costco|Things You Should ALWAYS Buy at Costco|best things costco|costco shopping 2024|new at costco|costco november 2024|costco november|november costco|november costco 2024|shopping""","20.05","none","1166365","55918","852","2680000","0.04867258533992361","363478704","US"
"I Only Ate 'Healthy' Fast Food For 50 Hours","2024-11-03T15:00:23Z","Will Tennyson","People & Blogs","""fast food|i only ate|50 hours|i only ate healthy fast food for 50 hours|healthy fast food|mcdonalds|taco bell|burger king|wendys|chik fil a|starbucks|taste test|food challenge|diet|bodybuilding|fitness""","26.12","none","769407","29564","1802","3070000","0.04076646040392146","774166274","CA"
"I Met NewJeans!","2024-11-03T20:16:47Z","JasonTheWeen IRL","Entertainment","""jasontheweenie|jasontheween|stable ronaldo|plaqueboymax|faze|faze clan|amp|kai cenat|jasontheween vlog|newjeans|new jeans|new jeans jasontheween|newjeans jasontheween|jasontheween newjeans|jasontheween new jeans|jasontheween eta|eta|newjeans eta|new jeans eta|jason newjeans|meeting newjeans|i met newjeans|i met new jeans|new jeans bubble gum|new jeans how sweet|newjeans supernatural|super shy|eta jasontheween|newjeans vlog|hanni|hanni vlog|ditto""","34.1","none","370920","25350","1596","53600","0.07264639275315432","1552235","US"
"Can I Make Titanium Damascus? Part 3","2024-11-03T19:53:21Z","Alec Steele","Entertainment","""alec steele|alex steele|steel|alec|damascus|blacksmith|make|forge|anvil|mill|lathe|weld|tig|mig|engineering|blacksmithing|blade|bladesmithing|knife|knifemaking|sword|handmade|diy|craft|woodworking|forged in fire|axe|fabrication|art|making|how to|maker|lord of the rings|game of thrones|restoring|restoration|forging|dagger|replica|prop|grinding|bevel|bevels""","21.47","none","690197","42593","1898","2550000","0.06446130597496078","511164689","GB"
"Solo Winter Bushcraft Camping in Alaska","2024-11-02T11:00:42Z","Outdoor Boys","Entertainment","""Solo camping|camping|bushcraft|survival|Alaska|cold weather camping|cold weather survival|cold weather bushcraft|Camping Alaska|Alaska adventure|pack rafting|Floating river|winter camping|solo bushcraft|solo survival""","26.22","none","3737463","165161","0","10600000","0.04419067158658159","1941097040","US"
"Hairdresser Reacts To Bleach Fails That Will Have You SOBBING","2024-11-03T19:15:07Z","Brad Mondo","Entertainment","""bradmondo|bradmondonyc|hairdresserreacts|hair fails bleach|how to bleach hair at home|bleach fail|hair fails|bleaching hair at home|at home|diy hair|how to|bleaching hair|gone wrong|box dye|broken hair|hairdresser|funny|edvasian|fail|highlights|funny fails|hair transformation|fall off|30 vol|bleaching hair fail|bleaching my hair|hair fail|video react|hair dye fail|how to color hair at home|Hairdresser Reacts To Bleach Fails That Will Have You SOBBING""","24.07","none","338560","22605","1053","8320000","0.06987830812854443","1900764862","US"
"Girlfriend VS Sister! Who Knows Me Better?!","2024-11-03T14:00:18Z","Bryton Myler","Entertainment","""[none]""","17.77","none","636669","13580","2239","3510000","0.02484650579814629","971727550","Unknown"
"I Tested Lego Cars!","2024-11-03T16:00:25Z","Unspeakable Studios","People & Blogs","""unspeakable|vlog|vlogs|unspeakablegaming|prank|comedy|challenge|laugh|funny|moments|craziest|pranks|crazy|no cursing|no swearing|how to|parody|troll|video|react|family friendly|funniest|adventure|trolling|unspeakable vlogs|real life|life|unspeakable real life|unspeakableplays|behind the scenes|bts|unspeakable behind the scenes|unspeakable bts""","14.0","none","727670","10053","541","3090000","0.014558797256998365","649131178","US"
"bo6 glitch: AFTER PATCH: BOAT PILE UP GLITCH for terminus island easy camo glitch and XP glitch","2024-11-04T22:46:13Z","B Man","Gaming","""after patch|pileup|pile up|zombie pile up|pile up glitch|terminus island|b06|bo6|black ops|blackops 6|black ops 6|Black Ops 6|BO6|glitch|glitches|black ops 6 glitch|bo6 glitch|bo6 glitches|bo6 xp|bo6 xp glitch|black ops 6 glitches|glitches bo6|glitch bo6|camo glitch|b-man|B-MAN|bman|BMAN|GLITCH|ZOMBIES|zombies|zombies glitch|zombie glitches|bo6 zombies glitch|bo6 zombies|BO6 XP GLITCH|BO6 ZOMBIES GODMODE GLITCH|BO6 ZOMBIES GLITCH|boat glitch""","6.03","none","74397","1882","348","62900","0.02997432692178448","9314911","NZ"
"OG CHAPTER 2 MEMES","2024-11-03T03:22:38Z","LazarLazar","Gaming","""[none]""","12.42","none","2144477","92039","2649","4590000","0.044154355584135434","378513210","AU"
"RDCTV | D-Wade Statue, Hood Haunted House, Pilots Downplay Everything, and Album Sales","2024-11-04T00:22:45Z","RDCworld1","Film & Animation","""[none]""","10.45","none","331389","40382","1474","7040000","0.1263047355223016","1654478314","US"
"What Liquid Is Required for Life?","2024-11-03T02:00:01Z","BradyYourTutor","Entertainment","""[none]""","1.88","none","2560000","181244","1107","1680000","0.071230859375","2484587730","US"
"We Won Every Game at the State Fair!","2024-11-02T14:00:00Z","Dude Perfect","Sports","""dude perfect|dude perfect stereotypes|dude perfect water bottle flip|bottle flip|water bottle flip|dude perfect bottle flip|dude perfect basketball|dp|dude perfect world record|edition|nerf|trick shots|trick shot|family|ping pong|bowling|clean|family friendly|bubble wrap|soccer|football|spinner|spinners|fidget spinners|dude|mini games|state fair|carnival|stuffed animals|fair food|big tex|texas|prizes|battles""","14.72","none","2885913","79893","1852","60500000","0.02832552471262994","17859924740","US"
"Strapping a Tiny Camera on a Bass! (Underwater Footage)","2024-11-04T01:01:12Z","BamaBass","People & Blogs","""[none]""","31.15","none","263263","14859","816","1050000","0.05954121923703673","194418426","US"
"I Busted EVERY Fortnite CHAPTER 2 Myth!","2024-11-03T17:40:53Z","McCreamy","Gaming","""fortnite|fortnite battle royale|fortnite gameplay|challenge|mccreamy|new|update|memes|funny moments|glitches|funny|gaming|epic games|fortnite glitches|fortnite glitch|free vbucks|fortnite vbucks|fortnite moments|new fortnite season|new fortnite|fortnite update|new fortnite update|fortnite new update|mcreamy|fortnite battlepass|fortnite challenge|fortnite mythic|fortnite chapter 2 remix|chapter 2|fortnite chapter 6|chapter 2 remix|fortnite myth""","16.38","none","599908","12577","554","10800000","0.021888356214619573","2626707190","NZ"
"Winter Shredathon Day 27 - Hamstrings With Short Hair","2024-11-03T18:00:10Z","Sam Sulek","People & Blogs","""[none]""","38.68","none","879442","36848","2569","3780000","0.04482046570438983","226060243","US"
"Cosy Day With Mark, Horror Mazes & Halloween Night | ad","2024-11-03T19:27:25Z","Zoe Sugg","People & Blogs","""Zoe Sugg|vlog|Zoella|makeup|grwm|get ready with me|cosmetics|Nala|pug|weekly vlog|daily|vlogging|motherhood|baby|one year old|brighton|haul|lifestyle|life|Alfie deyes|deyes|ottilie|ottie|vlogmas|two year old|toddler|daughter|garden|chatty|baking|family|halloween|tulleys|horror maze|trick or treat|decoration|decorate|movie night""","40.8","none","361108","14918","283","4960000","0.04209543959147956","1075357064","Unknown"
"Going BABY SHOPPiNG for the FiRST TiME! *we went a little CRAZY*","2024-11-03T14:02:00Z","JustParkers ","Entertainment","""kass and josh|justkass|nen|couples channels|notenoughnelsonss|justkass baby|justkass pregnant|sephora haul|sephora vlog|justparkers|just parkers|just kass|nen fam|hopescope|jordan matter|baby shopping|baby products|going baby shopping for the first time|we went a little crazy|first time baby shopping|pregnancy|pregnancy vlog|pregnant vlog|justkass nursery|justkass baby name""","23.6","none","585900","13960","1984","440000","0.027212834954770438","10867181","US"
"WIN $50 CASH IF YOU CAN FINISH THIS GIANT MEATBALL SUB IN CHICAGO! | BeardMeatsFood","2024-11-03T19:00:33Z","BeardMeatsFood","People & Blogs","""calorie challenge|mukbang|cheat day|cheat meal|man vs food|eating challenge|eating challenge uk|food challenge|matt stonie|beardmeatsfood|beard meats food|beard meets food|beard vs food|adam moran|british competitive eater|fitness|eating channel|eating show|10000 calorie challenge|10k|massive eating challenge|huge eating challenge|100000 calorie challenge|chicago|meatball challenge|Fontano's challenge|chicago food challenge|italian food challenge""","10.47","none","2577796","106008","4132","4520000","0.04272642210632649","1450534685","GB"
"Things will never be the same..","2024-11-03T19:51:44Z","FaZe Rug","Entertainment","""faze rug|rug|rugfaze|fazerug""","25.12","none","2945082","80287","25271","26700000","0.03584212595778318","9203361163","US"
"Club Penguin: Gone But Not Forgotten","2024-11-02T17:27:31Z","Burback","People & Blogs","""[none]""","36.85","none","812199","43253","2228","478000","0.055997360252844436","20258819","US"
"Digging Up a Mystery Egg That I Buried in My Giant Rainforest Vivarium","2024-11-03T12:01:07Z","AntsCanada","Pets & Animals","""ants|pets|terrarium|ant farm|antfarm|antscanada|animals|insects|exotic pets|myrmecology|science|education|ecosystem""","27.05","none","479276","25141","2147","6190000","0.056935878283076974","750987383","CA"
"Wild Life: Episode 3 - THE SNAIL.","2024-11-02T15:00:08Z","Grian","Gaming","""grian|life series|episode 1|wild life|3rd life|grian life series""","45.15","none","1086789","73326","4680","8630000","0.07177658220684972","2531090252","GB"
"i went on a date…","2024-11-05T02:44:04Z","PontiacMadeDDG","Howto & Style","""pontiac|pontiacmade|pontiacmadeddg|ddg|pontiacmadeddgvlogs|vlogs|vlog|ddg vlogs|ddg vlog|pontiac vlog|pontiac vlogs|pontiacmadeddg vlog|pontiacmadeddg vlogs|ddg elon musk""","28.43","none","138546","12774","1987","3400000","0.10654223146103099","556191582","US"
"My Roblox account was hacked.","2024-11-04T03:19:25Z","Flamingo","Gaming","""Family|friendly""","10.85","none","1233254","76336","9447","13000000","0.06955825807173542","11351946369","US"
