video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"68aDT3bIlnk","[GRWM] 大急ぎで身支度していく[コラボ/ドリアン・ロロブリジーダ]","2024-10-16T10:00:09Z","UC5FHro6XfWMGHafWWavzXaQ","Briana Gigante","Entertainment","24.18.10","[none]","277266","13464","0","911","https://i.ytimg.com/vi/68aDT3bIlnk/default.jpg","False","False","ドリアンさんのチャンネルではお２人が仁義なき闘いを繰り広げております！是非ご覧ください☆動画はこちら→https://youtu.be/1BU8pijPI8o?si=VPdbWAA0WN5xiR7Qドリアン・ロロブリジーダさんのYOUTUBEhttps://www.youtube.com/@DuriansPowderRoomドリアン・ロロブリジーダさんのInstagramhttps://www.instagram.com/masaki_durian/________________________________________________________ブリアナちゃんへのお仕事依頼はcontact@bde-entertainment.com へお願い致します。著書「世界でいちばん私がカワイイ」↓全国書店またはAmazonにて発売中↓https://amzn.asia/d/0BhxW1Y絵本「ブリアナ・ギガンテのほんとうにあったかわからない物語」↓全国書店またはAmazonにて発売中↓https://amzn.asia/d/iFX42uZ---------------------------------------------------------------ブリアナちゃんLINEスタンプ販売中！[ブリアナバリカワイイスタンプ]最新作 https://line.me/S/sticker/14607337?lang=ja&ref=lsh_stickerDetailhttps://line.me/S/sticker/12111992https://line.me/S/sticker/3747940ブリアナちゃんが歌う楽曲はこちら↓https://linkco.re/SEphyVzyブリアナちゃん各SNSTikTok https://vt.tiktok.com/BYncWg/Instagram https://www.instagram.com/poyomaru_kim_kaiei/Twitter https://twitter.com/Briana_Gigante"
"xNQO48r0VjI","Fate/Grand Order カルデア放送局 ライト版 ゲーム最新情報","2024-10-16T10:49:54Z","UCXBgKqFxSjKADEuMLkc1Bpg","【公式】Fate/Grand Order チャンネル","Gaming","24.18.10","[none]","460466","11230","0","150","https://i.ytimg.com/vi/xNQO48r0VjI/default.jpg","False","False","『Fate/Grand Order』カルデア放送局 ライト版の放送！今回の放送は、田中美海さんをMCに迎え、10月開幕予定の期間限定イベントの情報を公開！さらに、FGO PROJECTの関連情報もお届けいたします。■事前番組 18:55〜■本編番組 19:00〜出演者：田中美海、Fate/Grand Order 開発・宣伝スタッフ"
"mLMASFdWYng","オーバーライド/白上フブキwith黒上フブキ(cover)","2024-10-16T12:00:06Z","UCdn5BQ06XqgXoAxIhbqw5Rg","フブキCh。白上フブキ","Gaming","24.18.10","すこん部|ケモミミ|フブキch|ホロライブ|VTuber|VR|白上フブキ|湊あくあ|赤井はあと|ときのそら|ロボ子さん|大神ミオ|夜空メル|大空スバル|夏色まつり|さくらみこ|百鬼あやめ|紫咲シオン|アキ・ローゼンタール|戌神ころね|猫又おかゆ|バーチャルyoutuber|vtuber|白銀ノエル|潤羽るしあ|兎田ぺこら|不知火フレア|宝鐘マリン|癒月ちょこ|hololive|ホロライブゲーマーズ|歌ってみた|ゲーム実況|実況|3D|AZKi|星街すいせい|天音かなた|桐生ココ|姫森ルーナ|角巻わため|常闇トワ|雪花ラミィ|桃鈴ねね|獅白ぼたん|魔乃アロエ|尾丸ポルカ","397296","43044","0","1030","https://i.ytimg.com/vi/mLMASFdWYng/default.jpg","False","False","＼モウコナイカラネー／━━━━━━━━━━━━━━━━━━━━━━━👑 白上フブキ 1st ALBUM 👑 ◤FBKINGDOM “Blessing”_◢アルバム数量限定verの予約はコチラ ▷https://shop.hololivepro.com/products/shirakamifubuki_fbkingdomblessing_limited全国のCDショップ通常盤予約はコチラ ▷https://cover.lnk.to/FBKINGDOMBlessing特設サイトはこちら ▷https://fbkingdom.hololivepro.com関連ハッシュタグ #DearFBKINGDOM━━━━━━━━━━━━━━━━━━━━━━━Original：オーバーライド music：吉田夜世 ▷https://www.youtube.com/watch?v=LLjfal8jCYI━━━━━━━━━━━━━━━━━━━━━━━▼mix：さんかくずわり 　▷https://x.com/Sankaku_Mix▼Illust：くまらん　▷https://x.com/kumarang_▼movie：ｋｏｇｕｍａ　▷https://x.com/kumacha___▼vocal：白上フブキ　withワンフレーズの黒上フブキ━━━━━━━━━━━━━━━━━━━━━━━※ホロライブプロダクションから未成年の視聴者の方々へのお願い下記リンクをご確認の上、お楽しみください。https://hololivepro.com/request-to-minors/"
"oLkH5UG_d1Q","天皇皇后両陛下 東京駅新幹線改札口お出ましに観光客サプライズ!!  岐阜から還幸啓 Their Majesties the Emperor and Empress returned to Tokyo","2024-10-16T07:00:37Z","UCHemtp4YijzxzQd2viTZuEQ","boardnews / Japanese Motorcade and vehicles ships","Autos & Vehicles","24.18.10","乗り物|自動車|緊急車両|Police car|Responding","354557","8169","0","172","https://i.ytimg.com/vi/oLkH5UG_d1Q/default.jpg","False","False","国民文化祭開会式などのため岐阜県をご訪問されていた天皇皇后両陛下。新幹線お召列車で東京駅に還幸啓。偶然居合わせた通勤や観光客は大騒ぎに！両陛下は笑顔でお手を振って下さりました。なかなか見られぬ自動改札ご通過の様子もお届けします！行幸啓を支えた関係者の皆さま大変お疲れさまでした！Their Majesties the Emperor and Empress returned to Tokyo Station JAPANhttps://youtu.be/duavdKrWsQ8https://youtu.be/BLYAjvNX17Uhttps://youtu.be/FirSu4okiaQhttps://youtu.be/VCiR6Hw6KVEhttps://youtu.be/nanlG2GXkhMhttps://youtu.be/Yogsgy0wJ14https://youtu.be/X15_gl1IRZIこのチャンネルのメンバー会員登録はこちらからどうぞhttps://www.youtube.com/channel/UCHemtp4YijzxzQd2viTZuEQ/join#emperor #天皇皇后両陛下 #policecar"
"1BU8pijPI8o","【コラボ】ブリアナ・ギガンテさんと２人の顔で福笑い👁️👃👁️パーツを入れ替え「大事故」発生！？","2024-10-16T10:00:02Z","UC0EA20nvW9PmBCA4iIrAYvw","Durian's Powder Room -ドリアン・ロロブリジーダ-","Entertainment","24.18.10","ドリアン・ロロブリジーダ|ドラァグクイーン|DragQueen|DurianLollobrigida","109737","6354","0","423","https://i.ytimg.com/vi/1BU8pijPI8o/default.jpg","False","False","◼︎ブリアナ・ギガンテさんのchでもコラボ動画を公開中です！https://www.youtube.com/watch?v=68aDT3bIlnkInstagram　@poyomaru_kim_kaieiようやっとブリアナ・ギガンテさんをドリパウにお招きすることができました！初めてブリアナさんのチャンネルにお邪魔した際はふたりで“ジェンガ”に興じたので、今回は日本の伝統的なお正月遊びのひとつ”福笑い″をしてみました。運動以外は何でもそこそこできちゃう優等生美少女なアタシ。福笑いなのに普通に完成して笑えない動画になったらどうしよう…と心配しておりましたが、さて…次回のドリパウでは、ブリアナさんに”とんとん相撲”をご紹介しておりますので、チャンネル登録をして通知をお待ちくださいませ。高評価と企画のリクエスト、感想を是非ともコメント欄へお願いいたします。毎週水曜・土曜20時頃に配信するので、くれぐれもお忘れなくー！-------------------------------▼Instagram https://www.instagram.com/masaki_durian/▼チャンネルへのコラボ・案件などのお問い合わせはこちらhttps://forms.gle/2VpWDzr1jFA6JUkv700:00 ドリアン&ブリアナさんの福笑いに挑戦00:49 まずはブリアナさんが挑戦03:03 続いてドリアンが挑戦07:28 完成した福笑いを披露09:12 ２人のパーツをトレード#ドリアンロロブリジーダ #ドリアン #ドラァグクイーン#DragQueen #DurianLollobrigida #MASAKI#ブリアナ #ブリアナギガンテ #福笑い#コラボ"
"mQ2yllU-FLo","ネット記事で話題のこの写真についてお話します","2024-10-16T10:01:01Z","UC7MvTslTWkE1HKNYkXiGv1Q","優里ちゃんねる【公式】","People & Blogs","24.18.10","[none]","275371","5885","0","463","https://i.ytimg.com/vi/mQ2yllU-FLo/default.jpg","False","False","https://youtu.be/kx2JpBEVaEI?si=troxzR2O2i9XGv27https://youtu.be/gGRqqCSEGvw?si=l6Dv-UAU-I-KqVTVアオの各SNSはこちらYouTube：@AOofficial0426 Instagram：https://www.instagram.com/ao_officialaccount/X：https://x.com/aoofficial0426TikTok：https://www.tiktok.com/@ao_bandアオのライブ情報はこちらhttps://aobandofficial.ryzm.jpざらめの各SNSはこちらYouTube：@zarame_official Instagram：https://www.instagram.com/zarame_ao/X：https://twitter.com/ZARAME_AoTikTok：https://www.tiktok.com/@zarame.aoSpecialThanksの各SNSはこちらYouTube：@SpecialThanks777 Instagram：https://www.instagram.com/specialthanks_7/X：https://twitter.com/specialthanks_7TikTok：https://www.tiktok.com/@hello.specialthanks明くる夜の羊の各SNSはこちらYouTube：@akuruyo_sheep Instagram：https://www.instagram.com/akuruyo.sheep/X：https://x.com/akuruyo_sheepTikTok：https://www.tiktok.com/@akuruyo_sheepつきみの各SNSはこちらYouTube：@つきみ-n9o Instagram：https://www.instagram.com/tuk._.imi/X：https://x.com/tuk_imiTikTok：https://www.tiktok.com/@tuk_imi#優里#アオ#ざらめ#フリートーク"
"TClaPrCR_Qk","平手友梨奈『bleeding love』MUSIC VIDEO","2024-10-16T12:00:06Z","UCSSTKnBtb17FFScT6q55iOw","平手友梨奈","People & Blogs","24.18.10","[none]","172380","13559","0","1149","https://i.ytimg.com/vi/TClaPrCR_Qk/default.jpg","False","False","↓ダウンロード／ストリーミングはこちらから↓https://hirate-yurina.lnk.to/bleeding_loveIDbleeding loveLyrics & Music: ZEN, Akun, Rio, SunnyChoreographer: CRE8BOYHair & Make-up: 栗原里美Costume Design & Styling: 尾内貴美香（ALCATROCK）Nail: 三浦加納子Director: 大久保拓朗Producer: 千木良卓也#平手友梨奈　#bleedinglove"
"f5-m9du1pFA","#にじさんじ海賊王2024 企画説明配信！！！","2024-10-16T13:02:15Z","UCHBhnG2G-qN0JrrWmMO2FTA","シェリン・バーガンディ -Shellin Burgundy- 【にじさんじ】","Gaming","24.18.10","nintendo","276013","9473","0","51","https://i.ytimg.com/vi/f5-m9du1pFA/default.jpg","False","False","2021年に行われた海賊王決定戦を再び開催！！！海賊バトルロワイヤルBlazing Sailsでにじさんじの海賊王を決めるぞ！主催：おせき班X(Twitter)：https://twitter.com/ShellinBurgundyグッズ：https://shop.nijisanji.jp/search?q=%E3%82%B7%E3%82%A7%E3%83%AA%E3%83%B3問合せ：https://www.nijisanji.jp/contact未成年の方々へのご注意：https://www.anycolor.co.jp/notice-for-minors"
"0tNcF3Xr33Q","25個のマイクラ都市伝説を検証する！","2024-10-16T06:09:50Z","UCR2pQrJUnvxP7r0FatR0U4w","ぜんいち","Gaming","24.18.10","Minecraft|まいくら|マインクラフト|マイクラ|ぜんいち|まいぜん","200705","2249","0","66","https://i.ytimg.com/vi/0tNcF3Xr33Q/default.jpg","False","False","マインクラフトの嘘か本当かわからない噂を徹底検証します！"
"iyMfRs39_9A","にじさんじ遊戯王マスターデュエル祭2024 開催発表会【にじさんじ/加賀美ハヤト、花畑チャイカ、社築】","2024-10-16T11:57:50Z","UCX7YkU9nEeaoZbkVLVajcMg","にじさんじ","Gaming","24.18.10","バーチャルライバー|UCX7YkU9nEeaoZbkVLVajcMg|にじさんじ|バーチャルYouTuber|VTuber|YouTuber|ユーチューバー|バーチャルユーチューバー|ライバー|アニメ|anime|nijisanji|ゲーム配信|遊戯王マスターデュエル|遊戯王","317147","11533","0","86","https://i.ytimg.com/vi/iyMfRs39_9A/default.jpg","False","False","【提供】遊戯王マスターデュエルhttps://www.konami.com/yugioh/masterduel/jp/ja/#にじ遊戯王祭2024 #遊戯王マスターデュエル---------------------------------------------------------------------------------------「にじさんじ遊戯王マスターデュエル祭2024」開催決定！！【司会】@KagamiHayato @HanabatakeChaika @YashiroKizuku ©︎スタジオ・ダイス／集英社・テレビ東京・KONAMI©︎Konami Digital Entertainment------------------------------------------------------------------------------------にじさんじの最新情報のチェックはこちらから！▼にじさんじ公式Xhttps://twitter.com/nijisanji_app「にじさんじ」が気になったらこちらから！■にじさんじ公式Webhttps://www.nijisanji.jp/＋＋＋※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。https://www.anycolor.co.jp/notice-for-minors＋＋＋"
"OHXt2jANe4E","るなとぎしが今年１の大喧嘩しました。","2024-10-16T09:00:17Z","UCBKqbSl9bK_ln9zZ-C5rP0Q","ばんばんざい","Entertainment","24.18.10","やってみた|みゆ|ルナ|森元流那|るな|ビジネスカップル|今日好き|ばんばんざい|YouTuber|爆笑|おもしろ|ドッキリ|tiktok|衝撃|ぎし","548952","8598","0","640","https://i.ytimg.com/vi/OHXt2jANe4E/default.jpg","False","False","▼撮影ご協力ありがとうございました🙇‍♀️LYURO 東京清澄https://www.thesharehotels.com/lyuro/CLANN BY RIVERhttps://clannbytheriver.jp/#:~:text=【公式】CLANN（クラン）%20%2D%20BY%20THE%20RIVER%20清澄白河&text=PITMANSは、CLANN%20BY%20THE,バイザリバー)に生まれ変わりました%E3%80%82_____今日は女子だけでカフェトークしました。ぎしもるなも言い合いになったとしても本当に長引く事がないので真正面からいつもぶつかっているんだな〜と感心しますね。今日の動画はどちらが悪いとかこの人が可哀想という事ではなくて、ばんばんざいらしいなって見てくれたら嬉しいです。みゆ。-------＜ファンクラブ情報＞ ここでしか見られないオフショットやラジオや動画が見れちゃいます！不定期でFC限定生放送も配信！ばんばんざいオフィシャルファンクラブ　https://banbanzai-fc.com/＜オリジナル楽曲＞【くわずぎらい/ばんばんざいオリジナルソング】▶MVhttps://youtu.be/WjgzypfiHFM▶各配信音楽サービスhttps://big-up.style/1dQTkox3pV【あいのうた/ばんばんざいオリジナルソング】▶︎MVhttps://youtu.be/G7qWQbkDiQk▶︎各配信音楽サービスhttps://zula.lnk.to/V6nmnSZL【きのこたけのこ論争/ばんばんざいオリジナルソング】▶︎MVhttps://youtu.be/Y2IkU_Tjuak▶︎各配信音楽サービスhttps://zula.lnk.to/EmEFlNZL【トライアングル/ばんばんざいオリジナルソング】▶︎MVhttps://youtu.be/zOgtDX-Ukoc▶︎各配信音楽サービスhttps://big-up.style/tgLJmN4WQ2【宵花火/ ばんばんざいオリジナルソング】▶︎MV  https://youtu.be/_mmuJCN76rY▶︎各配信音楽サービス https://zula.lnk.to/8eYYBKZL【ラテ/ ばんばんざいオリジナルソング】▶︎MV  https://youtu.be/nDsFTmA4XcE▶︎各配信音楽サービス https://nex-tone.link/A00088950＜書誌情報＞タイトル：『ばんばんざい STYLEBOOK 僕たち、私たちを好きになるまで３秒 』発売日：2021年12月15日（水）定価：本体1,400円（税別）■Amazonhttps://www.amazon.co.jp/dp/4048971549■楽天ブックスhttps://books.rakuten.co.jp/rb/16869591/?l-id=ipn-item-related-01■HMV&BOOKS onlinehttps://www.hmv.co.jp/artist_ばんばんざい_000000000878911/item_ばんばんざい-SPECIAL-FANBOOK-仮_12177314タイトル：『森元流那写真集 Mine #　るなになる』発売日：2022年4月20日（水）定価：本体3,000円（税別）■Amazon.co.jphttps://www.amazon.co.jp/dp/4046057076■HMV&BOOKS onlinehttps://www.hmv.co.jp/product/detail/12622978/■セブンネットhttps://7net.omni7.jp/detail/1107270210＜LINEスタンプ＞アニマルスタンプ第1弾 https://line.me/S/sticker/12767656 アニマルスタンプ第2弾 https://line.me/S/sticker/21370108実写スタンプ第1弾 https://line.me/S/sticker/24090550＜各種SNS＞◇ばんばんざい【サブチャンネル】 https://www.youtube.com/channel/UC7IYFu5ht5v-JKZh9h07Xtw【X】https://twitter.com/banbanzai_【Instagram】https://www.instagram.com/banbanzai_gishi_miyu_runa/【TikTok】https://www.tiktok.com/@banbanzai__◇るな【YouTube】 https://www.youtube.com/@mm_runa_youtube【X】https://twitter.com/_Runa_Ru_na【Instagram】https://www.instagram.com/mm_runa/◇みゆ【YouTube】https://www.youtube.com/@みゆ-n6u3f  【X】https://twitter.com/miyu0300_?s=21【Instagram】https://www.instagram.com/miyu0300/◇ぎし【YouTube】  https://www.youtube.com/@GISHI_ 【X】https://twitter.com/gishi_rr【Instagram】https://www.instagram.com/gisher.y/《ファンレター・プレゼントの宛先はこちら》〒150-0013東京都渋谷区恵比寿4丁目20-3恵比寿ガーデンプレイスタワー18階株式会社 LuaaZ  ばんばんざい 宛※冷蔵・冷凍が必要な、なま物は受け取りできません。お仕事のご依頼はこちらからお願いします！info@luaaz.co.jp　#ばんばんざい #みゆるな  #カフェ"
"_fL-_NutP9k","【報告】7年付き合ってきた彼氏と別れました。","2024-10-15T10:30:28Z","UCZ2MfK6kPxHZZqp5FTZyv4g","李家everyday","People & Blogs","24.18.10","李家|李家everyday|everyday|家族|日常|韓国|文化|観光|韓国人家族|今日もGatti|リー君|サラ|オンマ|가티|사라|리쿤|한국인|일본유튜브|엄마|彼氏|お別れ|別れた|恋愛|失恋|EK","609116","25621","0","2920","https://i.ytimg.com/vi/_fL-_NutP9k/default.jpg","False","False","いつも見てくれてありがとうございます \(ㅇ__ㅇ)/♡⭐️INSTAGRAM⭐️サラの Instagramはこちら 【@2sall_gatti】https://www.instagram.com/2sall_gatti/えーへの Instagramはこちら 【@deko4cc】https://www.instagram.com/deko4cc/オンマの Instagramはこちら 【@onma1234】https://www.instagram.com/onma1234/⭐️チャンネル情報⭐️サラの新しいこちゃん⬇️【サラのHOKURO】https://www.youtube.com/channel/UCBVVCHhTq-tjHgcPvTkCFhw李家のTIKTOKはこちらで⬇️【@lee_ family99】https://www.tiktok.com/@lee_family99?えーへのチャンネル ⬇️【NOBLEMAN】https://www.youtube.com/channel/UCSHc05m3seGiDBH6ZChd1xA🐕ファンレター・プレゼントの宛先はこちら150-0001東京都渋谷区神宮前6-12-20J6 Frontビル 6F「株式会社carry on 李家every day」宛※冷蔵・冷凍が必要な、なま物の受付はできません。🐈お仕事のご依頼等https://carry0n.co.jp/contact/corporation/"
"Xptp59SzcL0","INI | 'WMDA(Where My Drums At)' Official MV","2024-10-14T12:00:40Z","UCc-itdQHxLvUlPrDxIiSJrA","INI","Music","24.18.10","INI|アイエヌアイ|PRODUCE101|아이앤아이|池﨑理人|尾崎匠海|木村柾哉|後藤威尊|佐野雄大|許 豊凡|髙塚大夢|田島将吾|西洸人|藤牧京介|松田迅","5192979","38799","0","14584","https://i.ytimg.com/vi/Xptp59SzcL0/default.jpg","False","False","INI 7TH SINGLE THE VIEW2024.10.30 RELEASEhttps://cf.ini-official.com/feature/theview〈INI OFFICIAL SNS〉▶︎ https://ini-official.com▶︎ https://twitter.com/official__INI▶︎ https://www.instagram.com/official__ini/▶︎ https://www.tiktok.com/@official__ini▶︎ https://weibo.com/7624202468/profile?topnav=1&wvr=6 #INI #INI_THE_VIEW #INI_Where_My_Drums_At#INI_WMDA"
"jAn_GIQln9k","晴る／covered by 戌亥とこ","2024-10-15T11:00:06Z","UCXRlIK3Cw_TJIQC5kSJJQMg","戌亥とこ -Inui Toko-","Entertainment","24.18.10","戌亥とこ|いぬいとこ|inuitoko|にじさんじ|nijisanji|Vtuber|anime|アニメ|japan|切り抜き|雑談|game|ゲーム|実況|歌ってみた|カバー","420985","40544","0","691","https://i.ytimg.com/vi/jAn_GIQln9k/default.jpg","False","False","遠くまだ遠くまで▼原曲  https://www.youtube.com/watch?v=CkvWJNt77mU『晴る』（作詞・作曲：n-buna）(C)2023 by NIPPON TELEVISION MUSIC CORPORATION　　　　& RAINBOW ENTERTAINMENT CO., LTD.　　　　& UNIVERSAL MUSIC PUBLISHING LLCillust／塩たこ焼き 様https://x.com/tako_8_yakimovie／SHIG 様https://x.com/s_nextsmix／Nisshi様https://x.com/nisshi1115inst／ボーグ様https://x.com/vogue0327戌亥とこ  https://www.youtube.com/channel/UCXRlIK3Cw_TJIQC5kSJJQMgNornis http://www.nornis.com/https://twitter.com/_Nornis※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。https://www.anycolor.co.jp/notice-for-minors"
"2w7VTf-uF6Q","【大谷翔平】【ドジャース】ドジャース対メッツ リーグ優勝決定シリーズ  10/15 【野球実況】","2024-10-14T23:55:22Z","UCSDobaWqvIttZUa1xXi4sRQ","ハムショーのスポーツ実況ch","Sports","24.18.10","[none]","1093848","4530","0","26","https://i.ytimg.com/vi/2w7VTf-uF6Q/default.jpg","False","False","大谷翔平　ドジャース　大谷翔平速報　2024年10月15日　ドジャース対メッツ戦を実況生配信でお送りします。サブチャンネルはこちら  @dodgesho Tシャツ・マグカップ・タオル　グッズショップはこちら！https://muuu.com/collections/42847-1031641UUUMのハムショー紹介ページはこちらhttps://uuum.jp/creator/hamushoプレゼントはこちらにお送りください！〒107-6228東京都港区赤坂9-7-1 ミッドタウン・タワー 28階ハムショー　宛※ お送りいただいたプレゼントはスタッフが開封確認をした後にクリエイター本人にお渡しいたします。※ 一度お送りいただいたファンレター・プレゼントは、原則としてお返しできません。※ 必ず【対象クリエイター名】を明記の上、お送り下さい。※ UUUMオフィスへの直接のお持込みはお断りさせていただきます。※ 危険物、飲食物、生もの、生き物、現金、金券（ギフトカード・プリペイドカード含む）などについては、スタッフの判断により、受け取りをお断りさせていただく場合がございます。あらかじめご了承ください。※ 送料不足、着払いなどでお送りいただいた場合は受け取ることができません。※ バレンタインデー、誕生日などの贈り物も、上記の注意点についてご確認をお願いいたします。DIGVOICEアプリDLリンク：https://digvoice.onelink.me/Wq6d/prr0xxh9スポンサー企業一覧野球ユニフォームのファンゴ様https://bit.ly/48W68jfブログ記事を書いていただきました！https://bit.ly/3Ppnhe9奥州いわい様からあげ家奥州いわいHP：https://iwai181.net/奥州いわいネットHP：https://iwai181.shop-pro.jp/マイプロテイン様【TEAMJP】入力で割引！注文はこちら→https://prf.hn/l/PlngzG5ネイチャーカン様Naturecan CBDサイト：https://bit.ly/3ubgUDVNaturecan フィットネスサイト：https://bit.ly/499VkP2クーポンコード【HAMUSHO】で10％オフ!!モデレーター応募フォームはこちら！https://forms.gle/d9tW5ALs18bcNPow6メンバーシップ始めました！スタンプ、コミュニティでの投稿、限定の動画、顔出しでの限定生配信、参加型配信などを予定しています！ご参加お待ちしています！https://www.youtube.com/channel/UCSDobaWqvIttZUa1xXi4sRQ/join基本的にはクレジットカード決済ですが、こちらの動画のやり方をすればクレジットカードなし、グーグルプレイカード(コンビニなどにあります)で携帯の機種問わず登録できます。https://youtu.be/N_Ak18km4WoX(旧Twitter)https://mobile.twitter.com/fighters28123Instagramhttps://www.instagram.com/fighters28123?igsh=MWpjcHlxbHQxZmJ2MQ%3D%3D&utm_source=qrTikTokhttps://www.tiktok.com/@fighters28123?_t=8kG9hcKltn5&_r=1こちらのフォローもお願いします！BGMはきゃすたぁわいるどさんの提供で使わせていただいています！https://youtube.com/c/%E3%81%8D%E3%82%83%E3%81%99%E3%81%9F%E3%81%81%E3%82%8F%E3%81%84%E3%82%8B%E3%81%A9音楽編集ソフトで打ち込んだ曲を使用しています。#大谷翔平  #ドジャース    #大谷翔平速報 　 #大谷翔平ライブ  #大谷 ＃ドジャースライブ  ＃大谷ライブ  ＃メジャー　＃大谷翔平速報今日 ＃ラジオ実況  ＃スポーツ実況  #mlb＃大谷ホームラン #メッツ #千賀"
"1h8ICsOtDC4","【しばゆー復活記念】10年に1度の奇跡！一泊二日寝てもいい「普通の旅」！！！","2024-10-13T12:00:02Z","UCutJqz56653xV2wwSvut_hQ","東海オンエア","Comedy","24.18.10","[none]","3793442","129168","0","6676","https://i.ytimg.com/vi/1h8ICsOtDC4/default.jpg","False","False","どうも、東海オンエアです。ぜひチャンネル登録お願いします！サブチャンネル【東海オンエアの控え室】もぜひチャンネル登録してね！！！https://www.youtube.com/channel/UCynIYcsBwTrwBIecconPN2Aグッズ購入はこちらから！https://tokaionair.jp/東海オンエアLINEスタンプはこちらから！https://uuum.jp/posts/614231東海オンエアLINE公式アカウント　友達登録はこちらから！https://lin.ee/c19Zdjmお仕事の依頼はこちらからhttps://www.uuum.co.jp/inquiry_promotionファンレターはこちらへ〒107-6228東京都港区赤坂9-7-1ミッドタウン・タワー 28階UUUM株式会社 東海オンエア宛【東海オンエアの個人アカウント】てつや個人チャンネル：https://www.youtube.com/channel/UC1xd0cAOryAMTTG34joEgdgX：https://twitter.com/TO_TETSUYAInstagram：https://www.instagram.com/to_tetsuya/しばゆーX：https://twitter.com/TOKAI_ONAIRInstagram：https://www.instagram.com/to___shibayu/りょう個人チャンネル：https://www.youtube.com/channel/UCigMkMDZjvLhXAQ67wKQIbAX：https://twitter.com/TO_RYOOInstagram：https://www.instagram.com/to_ryoo/としみつ個人チャンネル：https://www.youtube.com/channel/UCDFxQgB9Dc_MzxiEKjozWwgX：https://twitter.com/TO_TOSHIMITSUInstagram：https://www.instagram.com/toshimitsu_tokaionair/ゆめまる個人チャンネル：https://www.youtube.com/channel/UCevQsKO8q1XQcEA1BoBO2gAX：https://twitter.com/TO_yumemarucasInstagram：https://www.instagram.com/yumemaru_original/虫眼鏡個人チャンネル：https://www.youtube.com/channel/UCbSIiNFWbJCW8ERBbkNMfwQX：https://twitter.com/TO_ZAWAKUNInstagram：https://www.instagram.com/to_mushimegane/"
"CjfEPnzyNmY","【雑談回】にじさんじライバーから差し入れをもらって夜ご飯にしちゃおう！ #くろなん","2024-10-15T10:00:06Z","UCz6vnIbgiqFT9xUcD6Bp65Q","ChroNoiR","Entertainment","24.18.10","chronoir|くろのわーる|クロノワール|くろのわ|葛葉|叶|にじさんじ|nijisanji|VTuber|ライバー|くろなん|くろのわーるがなんかやる|赤城ウェン|アルス・アルマル|宇志海いちご|卯月コウ|シスター・クレア|鷹宮リオン|早瀬走|伏見ガク|差し入れ|手料理|一緒に食べよう|一緒に夜ご飯","632466","24832","0","474","https://i.ytimg.com/vi/CjfEPnzyNmY/default.jpg","False","False","ウェン♡（叶）最高でした（葛葉）ライバーからくろなんへの差し入れを募集！定番のお菓子からガッツリ系まで個性溢れる差し入れに感激する2人。あのライバーからまさかの手作り料理も！？ぜひ一緒に夜ご飯を食べながらご覧ください！00:00 オープニング01:09 企画説明02:01 参加ライバー紹介&ドラフト06:10 赤城ウェン&鷹宮リオン10:06 シスター・クレア&宇志海いちご13:40 早瀬走&伏見ガク17:14 卯月コウ&アルス・アルマル19:37 食べながらまったり雑談25:04 行きたい場所・やりたいこと28:17 差し入れ振り返り･交換33:27 エンディング- - - くろのわーるがなんかやる - - - - -くろのわの2人でゆる～くやりたいことをやる番組。ChroNoiRチャンネルにて毎週月曜日19：00に放送します。番組感想は #くろなん でお願いします！▼ChroNoiRをもっと知りたい人はコチラ！https://www.youtube.com/playlist?list=PLhMmjX5_vTJTCVsfaMTB-nX168rs5W9tV▼くろなん人気動画トップ10はコチラ！https://www.youtube.com/playlist?list=PLhMmjX5_vTJRpe4vmtfPvvkhRxQaVzY8t▼「〇〇見てみよう企画」はコチラ！https://www.youtube.com/playlist?list=PLhMmjX5_vTJRvBtnbeeOHEDZ3dA6Ww2y_- - - - - ChroNoiR | クロノワール - - - - -にじさんじ所属バーチャルライバー叶 と 葛葉 のユニットチャンネル◇ Kanae | 叶https://www.youtube.com/@KanaeX（旧Twitter）: https://X.com/Kanae_2434◆ Kuzuha | 葛葉https://www.youtube.com/@KuzuhaX（旧Twitter）: https://X.com/Vamp_Kuzu- - - - - - - - - -ChroNoiR SNS - - - - - - - - - -X（旧Twitter）：https://X.com/chronoir_infoTikTok：https://www.tiktok.com/@chronoir_infoInstagram：https://www.instagram.com/chronoir_info/※未成年者の視聴者の方は、下記リンク先の注意事項もご覧ください。https://www.anycolor.co.jp/notice-for-minors"
