video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"JpEwFycikr0","'최초 공개' 세븐틴 (SEVENTEEN) - LOVE, MONEY, FAME (feat. DJ Khaled) #엠카운트다운 EP.867 | Mnet 241017 방송","2024-10-17T12:03:13Z","UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","Entertainment","24.20.10","LOVE MONEY FAME|MCOUNTDOWN|Mnet|SEVENTEEN|러브 머니 페임|세븐틴|엠넷|엠카운트다운|티빙에서스트리밍","1318595","113142","0","2667","https://i.ytimg.com/vi/JpEwFycikr0/default.jpg","False","False","티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6fM COUNTDOWN｜Ep.867세븐틴 - 러브, 머니, 페임 (SEVENTEEN - LOVE, MONEY, FAME (feat. DJ Khaled))World No.1 K-POP Chart Show M COUNTDOWNEvery Thur 6PM(KST) Mnet Live on Air매주 목요일 저녁 6시 엠넷 생방송#티빙에서스트리밍"
"al3mXMN9ik8","ØMI - Feel Gold feat. 山下智久 (Official Music Video)","2024-10-17T15:00:08Z","UCfumhU709DobTeoD6ITmhKQ","ØMI","Music","24.20.10","OMI|HIROOMI TOSAKA|登坂広臣|三代目 J SOUL BROTHERS|JSB3","450454","17600","0","1135","https://i.ytimg.com/vi/al3mXMN9ik8/default.jpg","False","False","【Streaming / Download】https://lnk.to/omi-feel_gold_feat.tomohisa_yamashita【Follow ØMI】Official HP：https://www.hiroomi-tosaka.com/X：https://x.com/hiroomi_3jsbInstagram：https://www.instagram.com/omi.cdlYouTube：@ØMI_JSB3 @CDLentertainment 【Follow THE FUSION】Instagram：https://www.instagram.com/the_fusion_official_igTikTok：https://www.tiktok.com/@the_fusion_official【Follow J SOUL BROTHERS Ⅲ’s from EXILE TRIBE】Official HP：https://www.jsoulb.jp/X：https://x.com/jsb3_officialInstagram：https://www.instagram.com/jsb3_7official/TikTok：https://www.tiktok.com/@jsb3_officialYouTube：@ØMI_JSB3 【Filming Cooperation】BOTANICAL POOL CLUBhttps://botanicalpoolclub.comGL terracehttps://gl-terrace.com#ØMI#FeelGold#山下智久#THE_FUSION#CDL#三代目JSOULBROTHERS"
"mnDoWjZ_xaY","[𝐏𝐋𝐀𝐍𝐉] ORIGINAL：'Melak'(Short Ver.) – SHOSEI","2024-10-18T12:01:03Z","UCsmXiDP8S40uBeJYxvyulmA","JO1","Music","24.20.10","PRODUCE101JAPAN|プデュ|日プ|川尻蓮|豆原一成|川西拓実|河野純喜|木全翔也|金城碧海|白岩瑠姫|佐藤景瑚|鶴房汐恩|與那城奨|大平祥生|JO1|じぇいおーわん|ジェイオーワン|OhiraShosei|KawashiriRen|KawanishiTakumi|KimataSyoya|KinjoSukai|KonoJunki|SatoKeigo|ShioiwaRuki|TsuruboShion|MameharaIssei|YonashiroSho|OH-EH-OH|VOICE|MYFRIENDS|Shine a light|SAFETYZONE|無限大|RUNNING|GO|SOWAHT|ツカメ|YOUNG|GARANDMASTER|KUNGCHIKITA|MONSTAR|BEWITHYOU|HAPPYMERRYCHRISTMAS|伝えられるなら|CHALLENGER|Born To Be Wild|Dreaming Night|Design|제이오원|REAL|スパカリ|SuperCali|TROPICAL NIGHT|Tiger","193540","21259","0","4618","https://i.ytimg.com/vi/mnDoWjZ_xaY/default.jpg","False","False","[𝐏𝐋𝐀𝐍𝐉] ORIGINAL：'Melak'(Short Ver.) – SHOSEILyrics by 大平祥生Composed by Hiromu,大平祥生Arranged by HiromuSound Produced by Hiromu#JO1 #𝐏𝐋𝐀𝐍𝐉  #大平祥生 #OHIRASHOSEI＝＝＝𝗝𝗢𝟭 𝟵𝗧𝗛 𝗦𝗜𝗡𝗚𝗟𝗘𝙒𝙃𝙀𝙍𝙀 𝘿𝙊 𝙒𝙀 𝙂𝙊 2024.10.02 RELEASE▼MVhttps://youtu.be/q-RrB2OBf6s▼Streaminghttps://lnk.to/jo1_wdwg▼特設サイトhttps://cloud.jo1.jp/feature/wheredowego＝＝＝[JO1 OFFICIAL SNS]▶︎https://jo1.jp​▶︎https://twitter.com/official_jo1▶︎http://instagram.com/official_JO1▶︎https://www.tiktok.com/@jo1_gotothetop▶︎https://weibo.com/7454644363/profile?topnav=1&wvr=6&is_all=1"
"8atZKeJAqhw","7年付き合った彼氏と別れた事を家族に報告したら泣いてしまいました。","2024-10-17T09:51:18Z","UCZ2MfK6kPxHZZqp5FTZyv4g","李家everyday","People & Blogs","24.20.10","李家|李家everyday|everyday|家族|日常|韓国|文化|観光|韓国人家族|今日もGatti|リー君|サラ|オンマ|가티|사라|리쿤|한국인|일본유튜브|엄마|失恋|恋愛|別れ|報告","594055","20791","0","1950","https://i.ytimg.com/vi/8atZKeJAqhw/default.jpg","False","False","いつも見てくれてありがとうございます \(ㅇ__ㅇ)/♡⭐️INSTAGRAM⭐️サラの Instagramはこちら 【@2sall_gatti】https://www.instagram.com/2sall_gatti/えーへの Instagramはこちら 【@deko4cc】https://www.instagram.com/deko4cc/オンマの Instagramはこちら 【@onma1234】https://www.instagram.com/onma1234/⭐️チャンネル情報⭐️サラの新しいこちゃん⬇️【サラのHOKURO】https://www.youtube.com/channel/UCBVVCHhTq-tjHgcPvTkCFhw李家のTIKTOKはこちらで⬇️【@lee_ family99】https://www.tiktok.com/@lee_family99?えーへのチャンネル ⬇️【NOBLEMAN】https://www.youtube.com/channel/UCSHc05m3seGiDBH6ZChd1xA🐕ファンレター・プレゼントの宛先はこちら150-0001東京都渋谷区神宮前6-12-20J6 Frontビル 6F「株式会社carry on 李家every day」宛※冷蔵・冷凍が必要な、なま物の受付はできません。🐈お仕事のご依頼等https://carry0n.co.jp/contact/corporation/"
"s9-RcVcxeAQ","【推しの子】B小町「我ら完全無敵のアイドル!!」ライブパフォーマンス映像","2024-10-18T09:01:02Z","UCOg6J99CiUeh_LcETWRFxoA","【推しの子】ドラマ&映画公式","Entertainment","24.20.10","[none]","392074","15876","0","1186","https://i.ytimg.com/vi/s9-RcVcxeAQ/default.jpg","False","False","ドラマ【推しの子】2024年11月28日(木) 21:00配信開始映画【推しの子】2024年12月20日(金)公開CAST 櫻井海音　齋藤飛鳥　齊藤なぎさ　原 菜乃華　茅島みずき　あの安達祐実　志田未来　中村 蒼　戸塚純貴　濱田マリ　尾美としのり山下幸輝　杢代和人　なえなの　柊太朗　黒田昊夢　簡 秀吉　菊地姫奈竹財輝之助　石井杏奈　青柳 翔　稲垣来泉　岩川 晴　斉藤柚奈　永瀬ゆずな倉科カナ　金子ノブアキ　/　成田 凌　/　要 潤　吉田鋼太郎STAFF原作：「【推しの子】」赤坂アカ×横槍メンゴ（集英社「週刊ヤングジャンプ」連載）企画・プロデュース：井元隆佑脚本：北川亜矢子音楽：fox capture plan監督：スミス、松本花奈公式HP　https://oshinoko-lapj.com©赤坂アカ×横槍メンゴ／集英社・東映©赤坂アカ×横槍メンゴ／集英社・2024 映画【推しの子】製作委員会【推しの子】ドラマ&映画公式X：＠oshinoko_lapj【推しの子】ドラマ&映画公式Instagram：＠oshinoko_lapj【推しの子】ドラマ&映画公式TikTok：＠oshinoko_lapj"
"BFY0v2C_Udc","【大谷翔平】【ドジャース】ドジャース対メッツ リーグ優勝決定シリーズ  10/17 【野球実況】","2024-10-17T03:39:04Z","UCSDobaWqvIttZUa1xXi4sRQ","ハムショーのスポーツ実況ch","Sports","24.20.10","[none]","1531945","7441","0","40","https://i.ytimg.com/vi/BFY0v2C_Udc/default.jpg","False","False","大谷翔平　ドジャース　大谷翔平速報　2024年10月17日　ドジャース対メッツ戦を実況生配信でお送りします。サブチャンネルはこちら   @dodgesho  Tシャツ・マグカップ・タオル　グッズショップはこちら！https://muuu.com/collections/42847-1031641UUUMのハムショー紹介ページはこちらhttps://uuum.jp/creator/hamushoプレゼントはこちらにお送りください！〒107-6228東京都港区赤坂9-7-1 ミッドタウン・タワー 28階ハムショー　宛※ お送りいただいたプレゼントはスタッフが開封確認をした後にクリエイター本人にお渡しいたします。※ 一度お送りいただいたファンレター・プレゼントは、原則としてお返しできません。※ 必ず【対象クリエイター名】を明記の上、お送り下さい。※ UUUMオフィスへの直接のお持込みはお断りさせていただきます。※ 危険物、飲食物、生もの、生き物、現金、金券（ギフトカード・プリペイドカード含む）などについては、スタッフの判断により、受け取りをお断りさせていただく場合がございます。あらかじめご了承ください。※ 送料不足、着払いなどでお送りいただいた場合は受け取ることができません。※ バレンタインデー、誕生日などの贈り物も、上記の注意点についてご確認をお願いいたします。DIGVOICEアプリDLリンク：https://digvoice.onelink.me/Wq6d/prr0xxh9スポンサー企業一覧野球ユニフォームのファンゴ様https://bit.ly/48W68jfブログ記事を書いていただきました！https://bit.ly/3Ppnhe9奥州いわい様からあげ家奥州いわいHP：https://iwai181.net/奥州いわいネットHP：https://iwai181.shop-pro.jp/マイプロテイン様【TEAMJP】入力で割引！注文はこちら→https://prf.hn/l/PlngzG5ネイチャーカン様Naturecan CBDサイト：https://bit.ly/3ubgUDVNaturecan フィットネスサイト：https://bit.ly/499VkP2クーポンコード【HAMUSHO】で10％オフ!!モデレーター応募フォームはこちら！https://forms.gle/d9tW5ALs18bcNPow6メンバーシップ始めました！スタンプ、コミュニティでの投稿、限定の動画、顔出しでの限定生配信、参加型配信などを予定しています！ご参加お待ちしています！https://www.youtube.com/channel/UCSDobaWqvIttZUa1xXi4sRQ/join基本的にはクレジットカード決済ですが、こちらの動画のやり方をすればクレジットカードなし、グーグルプレイカード(コンビニなどにあります)で携帯の機種問わず登録できます。https://youtu.be/N_Ak18km4WoX(旧Twitter)https://mobile.twitter.com/fighters28123Instagramhttps://www.instagram.com/fighters28123?igsh=MWpjcHlxbHQxZmJ2MQ%3D%3D&utm_source=qrTikTokhttps://www.tiktok.com/@fighters28123?_t=8kG9hcKltn5&_r=1こちらのフォローもお願いします！BGMはきゃすたぁわいるどさんの提供で使わせていただいています！https://youtube.com/c/%E3%81%8D%E3%82%83%E3%81%99%E3%81%9F%E3%81%81%E3%82%8F%E3%81%84%E3%82%8B%E3%81%A9音楽編集ソフトで打ち込んだ曲を使用しています。#大谷翔平  #ドジャース    #大谷翔平速報 　 #大谷翔平ライブ  #大谷 ＃ドジャースライブ  ＃大谷ライブ  ＃メジャー　＃大谷翔平速報今日 ＃ラジオ実況  ＃スポーツ実況  #mlb＃大谷ホームラン #メッツ #千賀"
"TzU9e4CM81M","【新卒】すぐ退職するってダメ？自分にあった働き方とは？会社側の心象は｜アベプラ","2024-10-17T11:30:17Z","UCB1dgsqLiEp57oDAyNV_vww","ABEMA Prime #アベプラ【公式】","News & Politics","24.20.10","アベプラ|あべぷら|アベマプライム|あべまぷらいむ|abemaprime|アベマニュース|あべまニュース|abemanews|ニュース|にゅーす|news|生放送|アベマ|あべま|abema|アベマTV|あべまTV|abematv","646623","3813","0","3120","https://i.ytimg.com/vi/TzU9e4CM81M/default.jpg","False","False",".◆続きをノーカットで視聴▷https://abe.ma/3Yv4Jyo◆過去の放送回はこちら【トイレ】和式は残すべき？脚力の問題？衛生面？子どもたちに教育する機会は必要？｜アベプラ▷https://youtu.be/Mle2hIIEY6U　【生活保護】申請増加も受給減？水際作戦で弾かれるケースも？自治体の現場のリアルとは？｜アベプラ▷https://youtu.be/KW9CM-LeUC8　◆キャストMC：ひろゆきゆいにゃ(コンカフェ店員)ミヤナリ(4年生大学卒→地元の地銀に就職も数カ月で退職)田中課長(会社員)てぃ先生(現役保育士 育児アドアイザー)はましゃか(マルチクリエーター)パックン(お笑い芸人)司会進行：平石直之(テレビ朝日アナウンサー)ナレーター：篠田みなみ平日よる9時 アベマで生放送中#アベプラ #ひろゆき #新卒 #アベマ #ニュース　------------------------------------------------------------　◆ニュース公式SNSニュースCh：https://www.youtube.com/@News_ABEMAX(旧Twitter)：https://twitter.com/News_ABEMATikTok①：https://www.tiktok.com/@abemaprime_officialTikTok②：https://www.tiktok.com/@abemaprime_official2　◆ABEMAアプリをダウンロード(登録なし/無料)iOS：https://abe.ma/2NBqzZuAndroid：https://abe.ma/2JL0K7b　※YouTube動画には一部ミュート(消音)の部分がございます。※YouTube動画には掲載期限があり、予告なく掲載をおろす場合がございます。ご了承ください。　------------------------------------------------------------"
"w2ERBYJOfzU","モンストニュース[10/17]新轟絶「ペディオ」やVer.29.0アップデート情報、人気投票ガチャの結果発表など、モンストの最新情報をお届けします！【モンスト公式】","2024-10-17T07:00:06Z","UCd9BXPj-KcMTh0HiB-Vlb8A","モンスト（モンスターストライク）公式","Gaming","24.20.10","モンスト|モンスターストライク|Monster Strike|モンストニュース|獣神化|怪物彈珠|彈珠爆新聞|最新情報|モンスト最新|モンストの日|獣神化・改|けいウサ|轟絶|ペディオ|守護獣|バンシー|選抜！11周年人気投票ガチャ|スクランブルユニバース|マサムネシーズン|シーズンコイン|ストライカーカード|アプデ|紋章|タイガーアイ|ランキングバトル|暗黒絢爛のCEO杯|額入りミニアート|モンストア","589983","6579","0","435","https://i.ytimg.com/vi/w2ERBYJOfzU/default.jpg","False","False","00:00 おさらい00:18 1. けいウサや新爆絶のおさらい！04:02 2. 守護獣の森に新キャラクターが登場！05:00 3. 新たな轟絶が降臨するぞ〜！06:23 4. 「選抜！11周年人気投票ガチャ」結果発表〜！08:08 5. 「スクランブルユニバース」新シーズン開催！13:04 6. Ver.29.0アップデート情報！17:15 7. 来るぞ！獣神化・改！20:08 8. モンストスタジアム！ランキングバトル 「暗黒絢爛のCEO杯」開催！20:55 9. モンストえらべるグッズ「額入りミニアート」！新たに50種追加！◆ROUND1×モンスト「超ROUND1祭 ～みんなでもっと遊ぼうよ！～」詳細はこちら！https://www.round1.co.jp/collaboration/monst2/index.html◆ファミマ×モンスト「ジューシー祭」▼「ファミペイキャンペーン」詳細はこちら！https://www.family.co.jp/campaign/spot/2410_famipay-stamp_monster-strike_cp.html▼「ファミマスポットキャンペーン」詳細はこちら！https://www.monster-strike.com/news/20241010_3.html◆公式オンラインストア「モンストア」https://monstore.monster-strike.com/----------------モンストニュースはモンスト公式YouTubeチャンネルにて配信中！※営利目的による、本動画内の文章・画像等をはじめとした内容を引用元の記載無く無断転載及び複製等の行為はご遠慮ください。モンスト公式YouTubeチャンネルでは、獣神化やガチャ、轟絶などで降臨するモンスターの最新情報など、様々なモンスト動画を配信中！---------------▼モンストアプリのダウンロードはこちら・Android版https://play.google.com/store/apps/details?id=jp.co.mixi.monsterstrike・iOS版https://itunes.apple.com/jp/app/monsutasutoraiku/id658511662?mt=8▼モンスト公式YouTubeチャンネル登録はこちらhttps://www.youtube.com/user/monsterstrikepr▼オーブがモンストアプリ内よりもお得に購入可能！モンストWEBショップはこちらhttps://webshop.monster-strike.com/★モンスターストライク（モンスト）とは？  「モンスト」は、モンスターを指でひっぱって弾くだけの簡単操作で遊べる爽快アクションRPGアプリ！▼モンスト公式サイトhttps://www.monster-strike.com/▼モンスト公式Xhttps://twitter.com/monst_mixi▼モンストアニメ公式YouTubeチャンネルhttps://www.youtube.com/c/AnimeMonsterstrike▼モンソニ！公式YouTubeチャンネルhttps://www.youtube.com/@monsoni_official---------------★モンストの中の人とは？ アプリ「モンスターストライク」の魅力をユーザーさんに伝える仕事をしているモンストの運営スタッフです。☆もんすと放送局もあるよ☆https://www.youtube.com/@monst_cast　▼さなぱっちょ（モンストの中の人）　https://twitter.com/monst_sanapacho　▼ぱなえ（モンストの中の人）　https://twitter.com/monst_panaee　▼さしみ（モンストの中の人）　https://twitter.com/monst_sashimii　▼りえっくす（モンストの中の人）　https://twitter.com/monst_riex　▼ちゃす（モンストの中の人）　https://twitter.com/monst_chas　▼ゆきのしん（モンストの中の人）　https://twitter.com/xflag_yukinosin　▼たけちょり（モンストの中の人）　https://twitter.com/xflag_takechori　▼りるきい（モンストの中の人）　https://twitter.com/monst_rilkii　▼ほまれおん（モンストの中の人）　https://twitter.com/monst_homareon　▼ゆかんさ〜（モンストの中の人）　https://x.com/monst_yukansaa#モンスト #モンストニュース #最新情報©MIXI"
"khitW6JqJms","リアルすぎるプロスピ最新作！！発売即プレイしてみた！！【プロスピ2024】【切り抜き】【アカgames】","2024-10-17T09:30:26Z","UC5wr1qJKJOrHHK-haeZkfbg","アカgames","Gaming","24.20.10","プロスピ|プロスピ2019|プロ野球スピリッツ|プロ野球スピリッツ2019|ペナント|再現|検証|スタープレイヤー|覚醒|実況|マイライフ|企画|成績|配布|オリジナル|プロスピ2020|プロ野球スピリッツ2020|アップデート|アプデ|解説|里崎|ネタ|プロスピ2021|プロ野球スピリッツ2021|プロスピA","285379","2609","0","213","https://i.ytimg.com/vi/khitW6JqJms/default.jpg","False","False","元配信はこちらhttps://youtube.com/live/3WDzDkeIs6Y過去の人気動画https://youtube.com/playlist?list=PLnj0Wb_DTrfB3u614yrRttKQrNMPn6FfTXアカウントはこちらhttps://twitter.com/aka_gamechannelもしくは『アカgames』で検索！"
"_9FkcwZmDEs","爆弾のタイマー長すぎて緊張感なくなった【アニメ】【コント】","2024-10-16T12:29:50Z","UCOnA15zQ7OafLsnN8J-CMvg","マリマリマリー","Film & Animation","24.20.10","アニメ|コント|お笑い|はじめまして松尾です|美術２の人|たすくこま|板橋ハウス|ひょうどうチャンネル|tiktok|ちくわ|間違えてる|マオメエアニメ|そろ谷のアニメっち|もののけ|P丸様。","856005","15936","0","381","https://i.ytimg.com/vi/_9FkcwZmDEs/default.jpg","False","False","【マリマリマリーカオスカフェ】コントに出てきたカフェが１０月１９日からOPEN！https://ohaco18.cafe/marymarymary_chaoscafe日時：１０月１９日（土）〜１１月１１日（月）※土日祝は予約制場所：渋谷ohacoカフェカフェでしか買えない限定グッズおすすめですよ！▼作中にも出てくるオリジナルTシャツ販売中！https://marymarymary.shop▼エンディングの質問募集中！かなめ、レイジ、美月、スミちゃん、とくちゃんなどに聞きたいことがあればなんでも！https://forms.gle/iVDTRgsZkLScWLgy8▼サブチャンネル「レイジの作業用BGM」で作業しちゃって！https://www.youtube.com/@reiji_boring▼TikTok、インスタグラム、Xもやってます。TikTok : https://www.tiktok.com/@marymarymary_80sインスタ: https://www.instagram.com/marymarymary_80sX：https://x.com/marymarymarynew▼オフィシャルなHPhttps://www.marymarymary.store/ーーーーーーーーーーーーーーーーーーーーー▼お仕事のお問い合わせはこちらへ！marymary.sf.conte@gmail.com▼グッズの配送状況、変更等に関してはこちらmarymarymary.shop@gmail.comーーーーーーーーーーーーーーーーーーーーー▼脚本・構成深見シンジhttps://twitter.com/TbP3oyyi575さかもと良助https://twitter.com/acq_dh前田知礼https://twitter.com/boyofdaruma▼イラスト森崎しいねhttps://www.instagram.com/morisaki_s/?hl=ja"
"mLMASFdWYng","オーバーライド/白上フブキwith黒上フブキ(cover)","2024-10-16T12:00:06Z","UCdn5BQ06XqgXoAxIhbqw5Rg","フブキCh。白上フブキ","Gaming","24.20.10","すこん部|ケモミミ|フブキch|ホロライブ|VTuber|VR|白上フブキ|湊あくあ|赤井はあと|ときのそら|ロボ子さん|大神ミオ|夜空メル|大空スバル|夏色まつり|さくらみこ|百鬼あやめ|紫咲シオン|アキ・ローゼンタール|戌神ころね|猫又おかゆ|バーチャルyoutuber|vtuber|白銀ノエル|潤羽るしあ|兎田ぺこら|不知火フレア|宝鐘マリン|癒月ちょこ|hololive|ホロライブゲーマーズ|歌ってみた|ゲーム実況|実況|3D|AZKi|星街すいせい|天音かなた|桐生ココ|姫森ルーナ|角巻わため|常闇トワ|雪花ラミィ|桃鈴ねね|獅白ぼたん|魔乃アロエ|尾丸ポルカ","568619","49906","0","1174","https://i.ytimg.com/vi/mLMASFdWYng/default.jpg","False","False","＼モウコナイカラネー／━━━━━━━━━━━━━━━━━━━━━━━👑 白上フブキ 1st ALBUM 👑 ◤FBKINGDOM “Blessing”_◢アルバム数量限定verの予約はコチラ ▷https://shop.hololivepro.com/products/shirakamifubuki_fbkingdomblessing_limited全国のCDショップ通常盤予約はコチラ ▷https://cover.lnk.to/FBKINGDOMBlessing特設サイトはこちら ▷https://fbkingdom.hololivepro.com関連ハッシュタグ #DearFBKINGDOM━━━━━━━━━━━━━━━━━━━━━━━Original：オーバーライド music：吉田夜世 ▷https://www.youtube.com/watch?v=LLjfal8jCYI━━━━━━━━━━━━━━━━━━━━━━━▼mix：さんかくずわり 　▷https://x.com/Sankaku_Mix▼Illust：くまらん　▷https://x.com/kumarang_▼movie：ｋｏｇｕｍａ　▷https://x.com/kumacha___▼vocal：白上フブキ　withワンフレーズの黒上フブキ━━━━━━━━━━━━━━━━━━━━━━━※ホロライブプロダクションから未成年の視聴者の方々へのお願い下記リンクをご確認の上、お楽しみください。https://hololivepro.com/request-to-minors/"
"Q4YBrnN2MdI","【ろふまおの絆】メンバーの気持ちを汲み取って正解のセリフを導き出すなんて余裕？","2024-10-17T13:00:06Z","UCwi4P78SVunSYAGrvC9aKcw","ROF-MAO / ろふまおチャンネル【にじさんじ】","Entertainment","24.20.10","ろふまお|ROF-MAO|剣持刀也|加賀美ハヤト|不破湊|甲斐田晴|にじさんじ|VTuber|バーチャルYouTuber|メイド喫茶|マッチ売り|劇場","365567","0","0","737","https://i.ytimg.com/vi/Q4YBrnN2MdI/default.jpg","False","True","カッコイイオトナなら指定されたセリフだって導き出せるはず！今回は４人協力回！3人がシチュエーションを考え、1人が指定のセリフを導き出すゲームに挑戦します。最も重要なのはチームワーク！果たして結成3年ROF-MAOの絆とは…？カッコイイオトナを目指し続けるROF-MAOです！応援してくれる方は高評価＆チャンネル登録お願いします！■木10！ろふまお塾とはROF-MAOの4人が毎週木曜日の22時にお届けするカッコイイオトナへの成長を全力で目指すバラエティ番組！番組感想は #ろふまお塾 でツイートお願いします。■ROF-MAOとは体を張ってなんでもやります、見た目だけじゃないカッコよさ  加賀美ハヤト/剣持刀也/不破湊/甲斐田晴の4名が集った男性VTuberユニット。誰からも愛される面白くてカッコイイユニットを目指し、YouTubeでのバラエティ企画や音楽活動を中心に幅広く活動している。■SNS公式サイト：http://www.rof-mao.com X（旧Twitter）：https://x.com/ROF_MAOInstagram：https://www.instagram.com/rof_mao/ TikTok：https://www.tiktok.com/@rof_mao■ハッシュタグ#ろふまお#ろふまお塾#ろふあーと#ROFMAO■ROF-MAOからのお知らせ  「ROF-MAO トランプモチーフグッズ」 販売開始！https://shop.nijisanji.jp/TAG_4731st Single『DiVE !N』絶賛発売中！・各種配信サイトhttps://rof-mao.lnk.to/diveinID・にじストアhttps://shop.nijisanji.jp/TAG_413■メンバー https://www.youtube.com/@KagamiHayato  X（旧Twitter）: https://x.com/H_KAGAMI2434https://www.youtube.com/@KenmochiToya  X（旧Twitter）: https://x.com/rei_Toya_reihttps://www.youtube.com/@FuwaMinato  X（旧Twitter）: https://x.com/Fuwa_Minatohttps://www.youtube.com/@KaidaHaru  X（旧Twitter）:https://x.com/Kaida_Haru※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。https://www.anycolor.co.jp/notice-for-minors"
"oLkH5UG_d1Q","天皇皇后両陛下 東京駅新幹線改札口お出ましに観光客サプライズ!!  岐阜から還幸啓 Their Majesties the Emperor and Empress returned to Tokyo","2024-10-16T07:00:37Z","UCHemtp4YijzxzQd2viTZuEQ","boardnews / Japanese Motorcade and vehicles ships","Autos & Vehicles","24.20.10","乗り物|自動車|緊急車両|Police car|Responding","417316","8781","0","188","https://i.ytimg.com/vi/oLkH5UG_d1Q/default.jpg","False","False","国民文化祭開会式などのため岐阜県をご訪問されていた天皇皇后両陛下。新幹線お召列車で東京駅に還幸啓。偶然居合わせた通勤や観光客は大騒ぎに！両陛下は笑顔でお手を振って下さりました。なかなか見られぬ自動改札ご通過の様子もお届けします！行幸啓を支えた関係者の皆さま大変お疲れさまでした！Their Majesties the Emperor and Empress returned to Tokyo Station JAPANhttps://youtu.be/vu_H-nEmVa8https://youtu.be/GkEK-zczoCMhttps://youtu.be/duavdKrWsQ8https://youtu.be/BLYAjvNX17Uhttps://youtu.be/FirSu4okiaQhttps://youtu.be/VCiR6Hw6KVEhttps://youtu.be/nanlG2GXkhMhttps://youtu.be/Yogsgy0wJ14https://youtu.be/X15_gl1IRZIこのチャンネルのメンバー会員登録はこちらからどうぞhttps://www.youtube.com/channel/UCHemtp4YijzxzQd2viTZuEQ/join#emperor #天皇皇后両陛下 #policecar"
"f5-m9du1pFA","#にじさんじ海賊王2024 企画説明配信！！！","2024-10-16T13:02:15Z","UCHBhnG2G-qN0JrrWmMO2FTA","シェリン・バーガンディ -Shellin Burgundy- 【にじさんじ】","Gaming","24.20.10","nintendo","310476","9973","0","56","https://i.ytimg.com/vi/f5-m9du1pFA/default.jpg","False","False","2021年に行われた海賊王決定戦を再び開催！！！海賊バトルロワイヤルBlazing Sailsでにじさんじの海賊王を決めるぞ！主催：おせき班X(Twitter)：https://twitter.com/ShellinBurgundyグッズ：https://shop.nijisanji.jp/search?q=%E3%82%B7%E3%82%A7%E3%83%AA%E3%83%B3問合せ：https://www.nijisanji.jp/contact未成年の方々へのご注意：https://www.anycolor.co.jp/notice-for-minors"
"0tNcF3Xr33Q","25個のマイクラ都市伝説を検証する！","2024-10-16T06:09:50Z","UCR2pQrJUnvxP7r0FatR0U4w","ぜんいち","Gaming","24.20.10","Minecraft|まいくら|マインクラフト|マイクラ|ぜんいち|まいぜん","301492","2964","0","86","https://i.ytimg.com/vi/0tNcF3Xr33Q/default.jpg","False","False","マインクラフトの嘘か本当かわからない噂を徹底検証します！"
