video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,duration_seconds,view_count,likes,dislikes,comment_count,subscriber_count,engagement_rate,thumbnail_link,description,region_restriction
"3w6uJrGrEPs","【#にじ遊戯王祭2024】にじさんじ遊戯王マスターデュエル祭 2024 Day2：Idios東西戦","2024-11-03T09:27:16Z","UCX7YkU9nEeaoZbkVLVajcMg","にじさんじ","Gaming","24.11.07","""バーチャルライバー|UCX7YkU9nEeaoZbkVLVajcMg|にじさんじ|バーチャルYouTuber|VTuber|YouTuber|ユーチューバー|バーチャルユーチューバー|ライバー|アニメ|anime|nijisanji|ゲーム配信|遊戯王マスターデュエル|遊戯王""","18624","780945","14686","0","211","1600000","0.019075607117018483","https://i.ytimg.com/vi/3w6uJrGrEPs/default.jpg","【提供】遊戯王マスターデュエル
https://www.konami.com/yugioh/masterduel/jp/ja/

#にじ遊戯王祭2024 #遊戯王マスターデュエル
---------------------------------------------------------------------------------------
「にじさんじ遊戯王マスターデュエル祭 2024」
Day1:11月2日(土) 13：00〜　グループリーグ　
Day2:11月3日(日) 13：00～　Idios東西戦
Day3:11月4日(月) 13：00～　敗者復活トーナメント&決勝トーナメント　

【チャイカ軍]】
花畑チャイカ：@HanabatakeChaika 
メンバー（50音順）  
石神のぞみ：@IshigamiNozomi 
鏑木ろこ：@KaburakiRoco 
獅子堂あかり：@ShishidoAkari 

【社軍】
社築：@YashiroKizuku 
メンバー（50音順）  
五十嵐梨花：@IgarashiRika 
倉持めると：@KuramochiMeruto 
小清水透：@KoshimizuToru 
ソフィア・ヴァレンタイン：@Sophia_Valentine 

©︎スタジオ・ダイス／集英社・テレビ東京・KONAMI
©︎Konami Digital Entertainment
---------------------------------------------------------------------------------------

＋＋＋
※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。
https://www.anycolor.co.jp/notice-for-minors
＋＋＋

にじさんじの最新情報のチェックはこちらから！
▼にじさんじ公式X
https://twitter.com/nijisanji_app

「にじさんじ」が気になったらこちらから！
■にじさんじ公式Web
https://www.nijisanji.jp/","None"
"iT8Wzxg7AxY","試合に寝坊したけどホームランで許してもらう日のモーニングルーティン。【野球部 寮生活】","2024-11-02T10:00:44Z","UCtBnofpvdI3Fbn6f7QclmYQ","あめんぼぷらす【日常コメディ】","Sports","24.11.07","""野球部あるある|リアル|ルーティン|routine|モーニングルーティン|高校野球|あめんぼぷらす|あめんぼぷらすぽーつ|アメンボプラス|日常|コメディ|コント|遠征|寮生活|試合""","2594","1005206","17219","0","759","1860000","0.017884891256120635","https://i.ytimg.com/vi/iT8Wzxg7AxY/default.jpg","▼あめんぼぷらす初LINE絵文字発売中！
https://line.me/S/emoji/?id=6710c90e8a4a3f3a6496ae8f

●キショノックエクササイズ
各配信サービスでの視聴はこちらから
https://big-up.style/r9vcEvL9VL
作詞作曲：チバニャン

おまつの小説購入はこちらから↓
https://www.amazon.co.jp/dp/4046065532/

漫画単行本4巻はこちらから↓
https://amzn.asia/d/daHq7CY

新作LINEスタンプはこちらから↓
https://line.me/S/sticker/29217

新作LINE絵文字はこちらから↓
https://store.line.me/emojishop/product/6710c90e8a4a3f3a6496ae8f/ja

「カイホウエクササイズ」各配信サービスでの視聴はこちらから↓
https://big-up.style/wZP25JOKJ1
作詞作曲：チバニャン　　

〜撮影協力〜
グラウンドをお借りした野球チーム
「枚方シニア様」
https://www.netto.jp/hirakata/index.php
※撮影地のグランドに来られる視聴者の方がいらっしゃいますが、枚方シニア様のご迷惑になるため絶対におやめください。

〜出演〜

主演・しょーた役
あめんぼぷらす しょーた
https://instagram.com/syotadayo_n

監督役（兼脚本担当）
あめんぼぷらす おまつ
https://instagram.com/omatsuyade_n



● お仕事やコラボの依頼

info@grove.tokyoまで。

● プレゼントやファンレターの送り先

〒106-6131
東京都港区六本木6-10-1
六本木ヒルズ森タワー31F     GROVE株式会社
あめんぼぷらす宛


チャンネル登録
どうぞよろしくお願いします。

音楽素材:http://musmus.main.jp/music_movie.html
　　　：https://maoudamashii.jokersounds.com
　　　：https://soundeffect-lab.info/
　　　：http://shw.in/sozai/
　　　：http://conte-de-fees.com/category/vocal-material
　　　：http://dova-s.jp/
　　　：http://www.music-note.jp/bgm/nature.html
　　　：http://amachamusic.chagasi.com/image_oshare.html
　　　：https://www.irasutoya.com/p/figure.html
　　　：https://otologic.jp/free/se/negative01.html
　　　：http://動画素材.com/movie55fuwafuwa.html

#日常コメディ #ルーティン #寮生活 #野球部あるある #高校野球   #サボり  #監督  #大学野球 #コント   #コメディ #あめんぼぷらす","None"
"xjfqFG2CuIg","世界中で人気すぎて品切れ中のチョコを極秘ルートで入手！感動的なウマさだった！","2024-11-03T10:00:52Z","UCFbp2XdRpKfk7mYt_uT8dxw","Kevin's English Room / 掛山ケビ志郎","Entertainment","24.11.07","""English|Kevin's English room|Kevin|英語|ケビン|tiktok|アメリカ|アメリカ人|おもしろ|英文法|ケビンズイングリッシュ|授業|勉強|ためになる|日本語|教育|学習|発音|翻訳|kevin's english room|イントネーション|流行|検証|リスニング|歌手|ボーカル|音楽|アーティスト|評価|学校|バイリンガル|バイリンガール|爆笑|ジョージア|留学|英語フレーズ|日本語訳|英和|TOEIC|TOEFL|グローバル|オススメ|ネイティブ|英語ネイティブ|海外生活|国際恋愛|国際結婚|英会話|語学留学|海外留学|大学|東大|早稲田|慶應|上智|一橋|京大|バラエティ|TikTok|インスタ|語学|掛山ケビ志郎|かけ|やま|Twitter|入試|受験|Instagram|掛山ケビン|IQ|高IQ|多言語|マツコ会議|マツコデラックス|KER|食レポ|joe sensei""","1539","783518","18702","0","1694","2390000","0.026031310065627082","https://i.ytimg.com/vi/xjfqFG2CuIg/default.jpg","日本でも発売してほしい！！！

★僕たちが作ったアメリカグルメレシピ本が発売されました！
https://www.amazon.co.jp/dp/4074566001

★過去に出版した本もあります⬇︎
https://www.amazon.co.jp/dp/4046051124

▷これまでの神回まとめ再生リスト
https://youtube.com/playlist?list=PLKBue5ZovUFKN_qpq8dvaE8ZMGkt9RYLX

▷毎週月曜21時〜サブチャンで生配信してます🎬
https://www.youtube.com/channel/UCs-Kh0ZmPjR0K_tMhqbmjZA/

▷TikTok
https://vt.tiktok.com/RVKp4w/

▷Instagram
https://instagram.com/kevinsenroom

▷Twitter
https://twitter.com/kevinsenroom

▷Podcast
https://amzn.to/3rkDkhT

▷オリジナル曲LISTEN/DL
https://album.link/i/1522061492

おすすめ動画
▷1週間アメリカの食事だけで生活してみた
https://youtu.be/ckaBvP-7Gtg

▷日英仏3ヶ国語で『水平線』を歌ってみた
https://youtu.be/XUC7p__67jk

▷実は日本育ちを探せ！帰国子女人狼！
https://youtu.be/IXSq43VmF1k

▷このチャンネルができる前の活動で大赤字だった話
https://youtu.be/k_I0vIpqGts

▷3人で共通テストを受けたら衝撃的な結果だったwww
https://youtu.be/rktIrLhvNcE

▷海外で言われた日本人への悪口を論破する
https://youtu.be/HKEax9FFGZA

▷日本人は言いがちだけど失礼な英語
https://youtu.be/Nt4TSn3j_-A

▷１週間フランスの食事だけで生活してみた
https://youtu.be/PZMl__sjwDg

▷プロフィール概要

大学時代の同級生３人組。KERと呼ばれています。
2019年12月から動画投稿をスタート。
言語や異文化、エンタメ、音楽などについて動画投稿をしています！

▷メンバー

・ケビン：アメリカのジョージア州生まれ&育ちのバイリンガル。高校１年の時に日本に来て以来日本住み。

・かけ：IQ140。当チャンネルの企画・ディレクション・編集など担当。元マーケター。

・やま：日英仏のトリリンガル。幼少期から多言語教育を受ける。サッカー好き。

※当チャンネルの切り抜き動画の作成は公式チャンネル1つを除いて禁止とさせて頂いております。

#fixchocolate 
#海外
#KER
#チョコレート
#ドバイ","None"
"k-75gOf0RSQ","「日本に馴染めなかった...」悔いが消えない母が再来日した結果...文化の違いに驚きの連続でした！","2024-11-02T10:00:46Z","UCXIbbUPWKPxzGyfdbAG8mLg","ボンソワールTV BonSoirTV","Entertainment","24.11.07","""外国人|外国人の反応|海外の反応|ボンソワールtv|文化の違い|アマンディーヌ|フランス人|フランス人母|ママ|フランス人親子|外国人親子|親孝行|フランス人の反応|日本旅行|来日|再来日|岐阜県|新幹線""","2158","946886","29230","0","1731","676000","0.03269770595404304","https://i.ytimg.com/vi/k-75gOf0RSQ/default.jpg","本日から母のリベンジ企画がスタート！
母が日本に来て最初の様子をご覧ください！🚄フランスとの違いに驚きの連続でした！

プロモーション：JR東海
　▽東海道・山陽・九州新幹線ネット予約&チケットレス乗車サービス
　　　https://jr-central.co.jp/ex/
　　▽東海道新幹線60周年ページ
　　　https://recommend.jr-central.co.jp/60th/
　　▽TAVISIT（列車ではじまる旅がある）
　　　JR東海の在来線エリアを中心とした沿線の魅力をお届けするほか、ご旅行に便利なきっぷやキャンペーン、イベントなどをご紹介するサイト
　　　https://market.jr-central.co.jp/tavisit/

✨岐阜県美濃市（訪れた場所まとめ）✨
洲原神社
美濃橋
うだつの上がる街並み
NIPPONIA美濃商家町（宿泊先はこちら）    https://nipponia-mino.jp
和紙にまみれるワラビーランド（和紙体験&宿泊先はこちら）　https://warabeeland.com/about/

訂正】25:43 耕三　→　楮（こうぞ）

【チャンネル登録、いいね、コメントはこのチャンネルの支え☺︎】
・・・・・・・・・・・・
★お仕事のご連絡は下記の問い合わせフォームまでお願い致します📩｜For work ↓
https://forms.gle/ToMG7Q16gpEMZ6wU9

★SNSチェックしてね！↓
【Instagram】  
ボンソワール公式｜ https://www.instagram.com/bonsoirtv
アマちゃん｜https://www.instagram.com/sh.amandine

★プレゼント・ファンレターはこちらまでお願い致します↓
〒998-0013
 山形県酒田市東泉町1-13-12
（株）ボンソワールTV 宛

★メール：bonsoirtv.pro@gmail.com

#フランス人の反応  #海外の反応 #フランス人母　#来日　#日本旅行　＃親子","None"
"KnlJXINemyU","【#にじ遊戯王祭2024】にじさんじ遊戯王マスターデュエル祭 2024 Day1：グループリーグ","2024-11-02T12:19:02Z","UCX7YkU9nEeaoZbkVLVajcMg","にじさんじ","Gaming","24.11.07","""バーチャルライバー|UCX7YkU9nEeaoZbkVLVajcMg|にじさんじ|バーチャルYouTuber|VTuber|YouTuber|ユーチューバー|バーチャルユーチューバー|ライバー|アニメ|anime|nijisanji|ゲーム配信|遊戯王マスターデュエル|遊戯王""","28080","1147334","14184","0","63","1600000","0.012417482616221606","https://i.ytimg.com/vi/KnlJXINemyU/default.jpg","【提供】遊戯王マスターデュエル
https://www.konami.com/yugioh/masterduel/jp/ja/

#にじ遊戯王祭2024 #遊戯王マスターデュエル
---------------------------------------------------------------------------------------
「にじさんじ遊戯王マスターデュエル祭 2024」
Day1:11月2日(土) 13：00〜　グループリーグ　
Day2:11月3日(日) 13：00～　Idios東西戦
Day3:11月4日(月) 13：00～　敗者復活トーナメント&決勝トーナメント　

【参加ライバー（50音順）】
イブラヒム：@Ibrahim 
オリバー・エバンス：@OliverEvans 
加賀美ハヤト：@KagamiHayato 
葛葉：@Kuzuha 
長尾景：@NagaoKei 
花畑チャイカ：@HanabatakeChaika 
春崎エアル：@HarusakiAir 
壱百満天原サロメ：@HyakumantenbaraSalome 
フミ：@Fumi 
星川サラ：@HoshikawaSara 
星導ショウ：@HoshirubeSho 
本間ひまわり：@HonmaHimawari 
魔使マオ：@MatsukaiMao 
社築：@YashiroKizuku  
山神カルタ：@YamagamiKaruta 
雪城眞尋：@YukishiroMahiro 

©︎スタジオ・ダイス／集英社・テレビ東京・KONAMI
©︎Konami Digital Entertainment
---------------------------------------------------------------------------------------

＋＋＋
※未成年者の視聴者の方々は、下記リンク先の注意事項もご覧ください。
https://www.anycolor.co.jp/notice-for-minors
＋＋＋

にじさんじの最新情報のチェックはこちらから！
▼にじさんじ公式X
https://twitter.com/nijisanji_app

「にじさんじ」が気になったらこちらから！
■にじさんじ公式Web
https://www.nijisanji.jp/","None"
"bf8zYoKfNk0","🔴ついにチャプター２REMIXがきた！ダウンタイム待ち配信！【フォートナイト】","2024-11-02T13:05:40Z","UCdVnOfmhI0sNGdaH5yldztg","LiaqN【りあん】","Gaming","24.11.07","""Fortnite|フォートナイト|LiaqN|ゲーム|UCdVnOfmhI0sNGdaH5yldztg""","25914","1503080","14396","0","51","1190000","0.009611597519759428","https://i.ytimg.com/vi/bf8zYoKfNk0/default.jpg","🟢サブチャンネル：https://youtube.com/channel/UCe7MlnaxzpUZve253jOXJoQ
🟣りあんのディスコードサーバー: https://discord.gg/vwVn86N4j9
🔵ツイッター: https://twitter.com/LiaqN_
🟠インスタ：https://www.instagram.com/liaqn_/
⚫TIKTOK: https://www.tiktok.com/@liaqn_

クリサポ： LiaqN

🟡りあんにファンレター・プレゼントをお送り頂く際は、下記宛先までお願いいたします。

【送り先】
〒１５０-０００１
東京都渋谷区神宮前六丁目２３番４号　桑野ビル２階
りあん宛

※必ずりあん宛を記載してください。
※発送費用は、自費負担にて料金不足などがないようご注意ください。
※宛先住所不備による未着等のトラブルは一切責任を負いかねます。

チャンネルマネージャー（サムネ・編集者）：https://twitter.com/petapetaLiaqn

#フォートナイト #りあん","None"
"3WcjjIbUj2M","#シェリン特番 (3Dお披露目)","2024-11-01T13:27:39Z","UCHBhnG2G-qN0JrrWmMO2FTA","シェリン・バーガンディ -Shellin Burgundy- 【にじさんじ】","Entertainment","24.11.07","""nintendo""","4836","1136304","68140","0","1232","388000","0.06105056393359524","https://i.ytimg.com/vi/3WcjjIbUj2M/default.jpg","全編平成バラエティ！
レバガチャのスタッフさんにご協力頂き、番組を作りました！

出演者の皆さん
@ShellinBurgundy 
@DebidebiDebiru 
@LuisCammy 
@JoeRikiichi 
@LeosVincent 
@MaimotoKeisuke 
@KenmochiToya 
@HanabatakeChaika 
@BelmondBanderas 
@KagamiHayato 
@SasakiSaku 
@YashiroKizuku 


イラスト
木工用Bさま
https://x.com/superballO


X(Twitter)：https://twitter.com/ShellinBurgundy
グッズ：https://shop.nijisanji.jp/search?q=%E3%82%B7%E3%82%A7%E3%83%AA%E3%83%B3
問合せ：https://www.nijisanji.jp/contact
未成年の方々へのご注意：https://www.anycolor.co.jp/notice-for-minors","None"
"yiU0I0tvt6s","風神 / Vaundy (TBS系金曜ドラマ『ライオンの隠れ家』主題歌) / Vaundy：MUSIC VIDEO","2024-11-01T15:00:08Z","UC1FQWQ3y3-e8l1pCtWhJt5A","Vaundy","Music","24.11.07","""Vaundy|ばうんでぃ|バウンディ|Vaundy_ART Work Studio|シンガーソングライター""","254","4243237","22911","0","671","2080000","0.005557549578305431","https://i.ytimg.com/vi/yiU0I0tvt6s/default.jpg","砂塵と傷

Made in Vaundy_ART Work Studio
#Vaundy #齋藤飛鳥 #ライオンの隠れ家 #金曜ドラマ #TBS 

2024.11.02 0:00
MUSIC VIDEO OUT

「風神」Vaundy
https://lnk.to/Fujin

TBS系金曜ドラマ『ライオンの隠れ家』主題歌
https://youtube.com/playlist?list=PLCUNF--_h4OxkOYEiTQhG_WNwgl6XI_j-&si=Rt48_1EfNuYcd7h8

監督：Vaundy
出演：齋藤飛鳥

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 

≪齋藤飛鳥さん コメント»
たくさんの人を魅了するには、これだけのパワーと説得力が必要なんだな、と納得する時間でした。
この人がつくる世界観には必ず理由があって、突拍子もなく見えても必ず説明がつくのは、
ものをつくる人間として信頼されているんだろう、と感じます。

「ライオンの隠れ家」の主題歌を引き受けてくれたこと、
その作品に私が出演したこと、
その偶然からつながっためずらしいご縁に、感謝します。

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 

2024-2025年にかけて開催される
Vaundy全国アリーナツアー

『Vaundy one man live ARENA tour “FUSION”』

2024年11月9日(土)神奈川・横浜アリーナ
2024年11月10日(日)神奈川・横浜アリーナ
2024年11月23日(土)北海道・真駒内セキスイハイムアイスアリーナ
2024年11月24日(日)北海道・真駒内セキスイハイムアイスアリーナ
2024年11月30日(土)新潟・朱鷺メッセ・新潟コンベンションセンター
2024年12月1日(日)新潟・朱鷺メッセ・新潟コンベンションセンター
2024年12月7日(土)宮城・宮城セキスイハイムスーパーアリーナ
2024年12月8日(日)宮城・宮城セキスイハイムスーパーアリーナ
2024年12月14日(土)大阪・大阪城ホール
2024年12月15日(日)大阪・大阪城ホール
2025年1月11日(土)愛知・ポートメッセなごや 第1展示館
2025年1月12日(日)愛知・ポートメッセなごや 第1展示館
2025年1月19日(日)埼玉・さいたまスーパーアリーナ
2025年2月14日(金)兵庫・神戸ワールド記念ホール
2025年2月15日(土)兵庫・神戸ワールド記念ホール
2025年2月22日(土)徳島・アスティとくしま
2025年2月23日(日)徳島・アスティとくしま
2025年3月1日(土)福岡・マリンメッセ福岡A館
2025年3月2日(日)福岡・マリンメッセ福岡A館

■詳細
https://vaundy.jp/news/detail/10571

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 

2nd ALBUM「replica」 
2023/11/15 リリース 

▼購入はこちら
https://smr.lnk.to/20231115_replica_PKG

▼ストリーミング・ダウンロードはこちら
https://lnk.to/replica_Vaundy

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 

Listen to Vaundy
▶︎https://vaundy.lnk.to/links

◇HP
https://vaundy.jp
◇Music
https://vaundy.lnk.to/links
◇Twitter       
https://twitter.com/vaundy_engawa
https://twitter.com/Vaundy_AWS
◇instagram   
https://www.instagram.com/vaundy_engawa","None"
"Wf3ilwKPLHM","【初配信】はじめまして！！甘結もかです【 #ぶいすぽ新メンバー ⁠#甘結もか 】","2024-11-02T13:01:30Z","UC8vKBjGY2HVfbW9GAmgikWw","甘結もか / Amayui Moka","People & Blogs","24.11.07","""新人VTuber|初配信|ぶいすぽっ！|ぶいすぽ新メンバー|ぶいすぽ|ぶいすぽ新人|VTuber|ブイチューバー|甘結もか|DSマイル|VSPO!|ストリートファイター|スト６|格闘ゲーム|格ゲー""","2289","384535","16303","0","236","120000","0.04301038917133681","https://i.ytimg.com/vi/Wf3ilwKPLHM/default.jpg","˖✻*˸ꕤ*˸*⋆。˖✻*˸ꕤ*˸*⋆。˖✻*˸ꕤ*˸*⋆。˖✻*˸ꕤ*˸*⋆。

ぶいすぽっ！所属のVTuber
甘結もか（Amayui Moka）です

X→　@Amayui_Moka

身長　154cm
誕生日　2月26日
カラーコード　#ECA0AA

DSマイルママ→　@DSmile9
白沢飾音パパ → @ShirasawaKazane

˖✻*˸ꕤ*˸*⋆。˖✻*˸ꕤ*˸*⋆。˖✻*˸ꕤ*˸*⋆。˖✻*˸ꕤ*˸*⋆。

使用させて頂いた音楽
なぐもりずの音楽室　@nagumorizu 
ふぁいの音楽置き場　@fai_musics","None"
"OHPZFyRUrsE","【報告】4年間付き合った彼女とお別れしました","2024-11-01T11:30:06Z","UCRxPrFmRHsXGWfAyE6oqrPQ","コムドット","Entertainment","24.11.07","""失恋|報告|お別れ""","4152","1985641","35783","0","2625","3840000","0.019342872150605272","https://i.ytimg.com/vi/OHPZFyRUrsE/default.jpg","この度ゆうまちゃん、長らくお付き合いした女性とお別れしました^_^
今までは恋愛事情については深く触れない方針をとっていたコムドッティですが、いい年齢になってきたこともありちょっぴりルールが変わりまして、本日お別れ報告動画という表に出てる人には珍しい動画を投稿しています。笑

もっちーとお付き合いしていた頃の面白エピソードを基本的に話しているので是非是非笑い飛ばしてもらえるとありがたいです！笑
この動画を撮ることで僕自身も気持ちを整理できた気がします^_^
正直、この概要欄何を書けばいいか、ちょっと難しいので今日はこの辺で終わらさせていただきます^_^
もっちーは本当にいいやつでした！
もっちー！絶対幸せになるんだぞ〜！

◾︎コムドット公式LINEはこちら
→ https://liff.line.me/1645278921-kWRPP32q/?accountId=comforfan

◾︎コムドットメンバーシップ登録はこちら
→ https://www.youtube.com/@comdot/join

◾︎コムドット公式グッズBB5の販売はこちら
→ https://bb5.shop/

◾︎アパレルブランドBIRDOGの販売はこちら
→ https://birdog.shop/password


◾︎コムドット各種SNS
【Instagram】→ https://instagram.com/p/BoeJWOOhgfk/
【Twitter】→ https://twitter.com/comyoutuber2
【TikTok】→ https://www.tiktok.com/@com.youtuber2

◾︎やまと個人アカウント
【Instagram】→ https://www.instagram.com/com.yamato
【Twitter】→ http://twitter.com/@comyamato0515
【TikTok】→https://www.tiktok.com/@com.yamato0515

◾︎ゆうた個人アカウント
【Instagram】→ https://www.instagram.com/com.yuta
【Twitter】→ http://twitter.com/@comyuta0305
【TikTok】→ https://www.tiktok.com/@com.yuta0305

◾︎ゆうま個人アカウント
【Instagram】→ https://www.instagram.com/com.yuma
【Twitter】→ http://twitter.com/@comyuma1214
【TikTok】→ https://www.tiktok.com/@com.yuma1214

◾︎ひゅうが個人アカウント
【Instagram】→ https://instagram.com/com.hyuga
【Twitter】→ http://twitter.com/comhyuga1117
【TikTok】→ https://www.tiktok.com/@com.hyuga1117

◾︎あむぎり個人アカウント
【Instagram】→ https://www.instagram.com/com.amugiri
【Twitter】→ https://twitter.com/comamugiri0123
【TikTok】→ https://www.tiktok.com/@com.amugiri2","None"
"fH7SutKHLEk","【史上最大の下剋上】横浜DeNAベイスターズが1998年以来26年ぶり日本一！セリーグ初の3位から下剋上頂点に！王者ソフトバンクでも勢い止められず…里崎がこの試合を徹底解説します【日本シリーズ】","2024-11-03T12:38:41Z","UCFCtAX45lgHcf4s0vAgAxww","Satozaki Channel","Entertainment","24.11.07","""プロ野球|野球選手|野球|広島|阪神|横浜DeNA|読売ジャイアンツ|中日|巨人|ソフトバンク|西武|楽天|清原|里崎智也|ピッチャー""","828","526899","10481","0","1758","797000","0.02322836065355979","https://i.ytimg.com/vi/fH7SutKHLEk/default.jpg","＜里崎チャンネルおすすめ動画＞
▼一軍と二軍の違いについて
https://youtu.be/xmaIfDcZ26A

▼袴田彩会が『もう辞めます』と言ったら、里崎がまさかの行動にww【ドッキリ】
https://youtu.be/tBrdxDClznE

▼始球式練習！里崎の熱血指導で袴田が開花した！！
https://youtu.be/jQyt5cfS6xI

＜里崎チャンネルコラボ＞
▼【板野友美コラボ】正解がない。AKB時代の苦悩や考え方を聞いてみた！
https://youtu.be/Yb2JhFpulYA

▼【CLAYコラボ】『400連でアニバーサリー選手を誰が多く引けるか対決』
https://youtu.be/bWhBeCOLjvg

▼【那須大亮コラボ】サッカー界のJ1,J2の待遇の差
https://youtu.be/Qp_TXjSD89I


■里崎智也 プロフィール
プロ野球生活1999〜2014年16年間ありがとうございました。
引退を機に2019年3月〜YouTubeを始めることにしました。 
今後の活動を始め幅広く配信していきたいと思います。 
2006WBC優勝！ベストナイン！ 2005.2010ロッテ日本一！
ベストナイン・ゴールデングラブ・最優秀バッテリー賞共に2度受賞！北京五輪出場

■袴田彩会 プロフィール
元東北放送アナウンサー
楽天イーグルス初のリーグ優勝・日本一の際にビールかけリポートを経験。
その後、ベンチリポーターやヒーローインタビューを担当。ヒーローインタビュー担当日は全試合楽天が勝利したため「勝利の女神」と呼ばれていた。
現在は東京を拠点に活動している。


【里崎智也のセカンドチャンネル】
https://www.youtube.com/channel/UCu14_kv1oKLIQMbpYqFJsew?view_as=subscriber

【高木豊さんのチャンネル】
https://www.youtube.com/channel/UCgr5CkgytiVfdnk4C0M42nQ

【片岡篤史さんのチャンネル】
→https://www.youtube.com/channel/UCSFE1o0ihc5mfODf2FybeuA

【岩本勉さんのチャンネル】
→https://www.youtube.com/channel/UC7CeOxGzcmmxbf_Oacxf7sg/

【森藤恵美さんのチャンネル】
→https://www.youtube.com/channel/UC1Db9qogCZ3wMSPDbxgacag/

【Twitter】
里崎智也(@satozakitomoya)
➡︎https://twitter.com/satozakitomoya

袴田彩会(@AyaeH1210)
➡︎http://ur0.work/gYv1

先生SNS 
➡︎https://twitter.com/teachersato44
👇取材していただきました👇
【前半】
https://nikkan-spa.jp/1980683
【後半】
https://nikkan-spa.jp/1980684


【TikTok】
https://vt.tiktok.com/FRdomx/

仕事の連絡コラボ依頼・その他のお問い合わせはこちらにお願いします‼︎
→info@playfulinc.co.jp



#野球
#プロ野球","None"
"3kWI2EWyUa0","【無痛分娩】破水〜出産の瞬間まで全てお見せします🥹","2024-11-01T11:00:05Z","UC9NrE2wN9BO9TWYPhGADnHA","西野未姫","People & Blogs","24.11.07","""西野未姫|西野みき|にしのみき|西野未希|AKB48|AKB|元AKB48|女性YouTuber|オルチャン|オルチャンみきちゃん|얼짱미키짱|デビュー|新人|アイドル|元アイドル|タレント|メイク|美少女|コスメ|美人|かわいい|バラエティ|リアクション|ドッキリ|やってみた|踊ってみた|ダイエット|ダンス|コラボ|水着|トレンド|再現|グルメ|モッパン|女性アイドルグループ|急上昇ワード|Trends|Google トレンド|美容|UC9NrE2wN9BO9TWYPhGADnHA|YOUTUBER|ユーチューバー|ママ|ママタレ|ママタレント|妊娠|出産|マタニティ""","2317","872369","19107","0","1210","157000","0.023289456640481265","https://i.ytimg.com/vi/3kWI2EWyUa0/default.jpg","※この動画には出産に関するリアルなシーンが含まれています。
医療処置などを含むため、
気分が優れなくなる可能性がある方はご注意ください。


動画は毎週水曜、金曜の２回アップしています！
ぜひチャンネル登録・高評価・コメントお願い致します💖

♡Instagram
https://www.instagram.com/nishinomiki...
♡Twitter
https://twitter.com/mikinishino4?ref_...
♡BLOG
https://ameblo.jp/nishinomikiofficial/
♡楽天ROOM
https://room.rakuten.co.jp/room_b45c780554/items


【楽曲使用】
MusMus https://musmus.main.jp

🎈Song : 샛별 - 해피엔딩 /https://youtu.be/hJ6-Ue2GHa8

가을 일기 / https://youtu.be/qKYuJMDT2L0
A New Day! / https://youtu.be/KkLH5KSQteY
AM 5.00 / https://youtu.be/eyzV91kVKfE
Candytown / https://youtu.be/znz8UjNKCPk
Cherry blossom / https://youtu.be/4JJAeZZOmJ8
The Moon / https://youtu.be/zOYX_YG5ios
Tori's Flowers / https://youtu.be/xJB-WqrY8y0


【お仕事の依頼/일의 의뢰】
nishinomiki.ch@gmail.com

#西野未姫　#ダイエット　#新婚","None"
