video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,duration_seconds,view_count,likes,dislikes,comment_count,subscriber_count,engagement_rate,thumbnail_link,description,region_restriction
"97AN33Emx0w","とうあと秋旅行で高級ホテルに泊まって愛深めました。❤️","2024-11-06T09:00:13Z","UCJFWdjpYDIPe8Pdhmusnlgg","中町綾チャンネル","Entertainment","24.11.08","""あや|サブリナ|あやサブ|中町あや|中町綾|井上ありさ|メイク|可愛い|JK|JC|女子高生|インスタグラム|インスタ|TikTok|キレイ|ファッション|女子|女子力|中町兄妹""","3218","636373","10658","0","454","1550000","0.017461457352841808","https://i.ytimg.com/vi/97AN33Emx0w/default.jpg","やっほ〜！あやで〜す！！

💚スキンケアブランド『ASUNE』
https://asune.jp/
・公式Instagram
https://www.instagram.com/asune_official/
・公式LINE
https://lin.ee/4fltcYI

💛I♡ACAI (アイラブアサイー) 原宿店
https://www.instagram.com/iloveacai.harajuku
2024.08.07(WED) OPEN🫶✨
📍東京都渋谷区神宮前3丁目21−21 とびたビル1F奥
⏰11:00〜17:00 (年中無休)

💙アパレルブランド『JUST A NOON』
https://zozo.jp/brand/justanoon/
・公式Instagram
https://instagram.com/justanoon_official
・公式LINE
https://line.me/R/ti/p/%40117ymmjr

中町兄妹⇨ https://www.youtube.com/@NakamachiKyodai

チャンネル登録宜しくね！

中町綾
Instagram : https://www.instagram.com/ayanakamachi/
Twitter : https://twitter.com/aya110n_n
Tiktok :  https://www.tiktok.com/@ayanakamachi

中町綾初書籍！
『私の人生ノリで草。』
＜購入ページ＞
■Amazon（通常版）
https://amzn.to/3yUQhk7
■楽天市場
http://books.rakuten.co.jp/rb/16762134/
■未来屋書店（スペシャル動画QRコードつきオリジナルしおり）
https://www.miraiyashoten.co.jp/news/ayanakamachi/

お仕事の依頼はこちら⇨info.ayanakamachi@gmail.com","None"
"3ae_c0va3WY","姪っ子と初めてのお泊まりしたら楽しすぎたwww","2024-11-05T09:59:31Z","UCGNdbK42VzztfcAB2-k_0lQ","ひなた","People & Blogs","24.11.08","""hinata|ひなた|サンサンブラザーズ|兄弟|ティックトック|キャンプ|面白い|眠れない|楽しい|ワクワク|笹木|日向|笹木日向|お母さん|ひなちゃんねる|チャレンジ|バンジー|滝行|サーフィン|スノボー""","2368","862644","29701","0","1126","516000","0.035735483003417404","https://i.ytimg.com/vi/3ae_c0va3WY/default.jpg","今日も動画見てくれてありがと〜〜♡
すくすく育って私とっても嬉しい。

今日もぽこに会ってたんだけどもね、日にひに可愛さが増しててひなの愛も増し増しで育っちゃっててどうしよう。10年も経ったもんならば愛で大きく膨らんじゃってもう飛んでいってカールおじさんになっちゃうかも
【Twitter】
https://twitter.com/imomuhi_HINATA
【TikTok】
https://www.tiktok.com/@imomuhinata?source=h5_t
【Instagram】
https://www.instagram.com/imomuhi_nata/?hl=ja
【お仕事相談口】
info.imomuhinata@gmail.com
【愛用カバン：dotberry】
https://www.instagram.com/dotberry.bag/","None"
"AIrqu1v6yYo","家族でまったりお買い物🛒´-","2024-11-06T10:00:08Z","UC1_M6ZHhcyS_YTYw7S8RECQ","あさひ。","Music","24.11.08","""さんさんブラザーズ|さんブラ|きょうだい|兄弟|姉妹|ひなた|あさひ|イケメン|癒し|クレイジー|ブイログ|ささきひなた|ささきあさひ|変態|大阪|関西弁|アウトドア|キャンプ|くれまぐ|クレイジーマグネット|あさうら|うらあさ|新婚|幸せ|ほのぼの|赤ちゃん|愛犬|新生児|夜泣き|BGM|出産|crazy magnet|結婚|UraN|エア|浅見|浅見めい|エアメイ|けっこん|うらん|可愛い|かわいい|かっこいい|落ち着く|エロ|ハッピー|コムドット|スカイピース|ばんばんざい|フィシァーズ|ヒカキン|夜の人笑い|子供|思い出|男女|事件|緊急|推し|天使|ドッキリ|愛してる""","885","240457","6263","0","146","122000","0.026653414123938998","https://i.ytimg.com/vi/AIrqu1v6yYo/default.jpg","ちゃんと最新の素材だからね😂
まったり楽しんでください！👍👍👍
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ 

■あさひインスタ 
https://www.instagram.com/asahi1114da/ 

■あさひツイッター 
https://twitter.com/asahi1114da 

 
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ 

↓ファンレター・贈り物はこっちにオネガイ♡↓ 

■〒106-6131 東京都港区六本木6-10-1 六本木ヒルズ森タワー31F GROVE株式会社あさひ宛 

　　　　  
　　　　　 _._ノ⌒ヽ_._ノ⌒ヽ_._.　ﾍ　ﾍ
　　　 ((　(.(.(.(.人´(.(.(.人´(.(.(..(´･ω･)　ｻﾝｻｰﾝ 
　　⌒⌒⌒⌒⌒⌒⌒⌒⌒⌒⌒⌒⌒⌒⌒⌒","None"
"27t53lwwDdg","GACKTさんを目の前にしていつもオラオラしているBreakingDown選手たちがタジタジになっていたww","2024-11-06T11:00:02Z","UClwJIN-2TmLaXrxlydPrmqA","YOAKE FILM","People & Blogs","24.11.08","""朝倉未来|溝口勇児|BLUE FIGHT|BLUE FIGHT〜蒼き路上のブレイキングダウン〜|三池崇史|クローズ|クローズzero|クローズzeroⅡ|樹林伸|金田一少年の事件簿|神の雫|ブレイキングダウン|BreakingDown|GACKT|篠田麻里子|土屋アンナ""","1102","345711","1888","0","338","27200","0.006438904171403282","https://i.ytimg.com/vi/27t53lwwDdg/default.jpg","▼映画「BLUE FIGHT」PPV前売り券購入はこちらから
https://yoake-f.jp/bluefight

映画に関する最新情報はYOAKE公式SNSをチェック！
▼YOAKE FILM公式Xはこちらから
https://twitter.com/yoakef_jp

▼YOAKE FILM公式Instagramはこちらから
https://www.instagram.com/yoakef_jp/

▼YOAKE FILM公式TikTokはこちらから
https://www.tiktok.com/@yoakef_jp

▼映画「BLUE FIGHT」公式コミュニティ参加はこちらから
https://financie.jp/users/YoakeFilm

▼BLUE FIGHT メインスポンサー 拳極様
https://c-hance.co.jp/LP/DL/download_SP_youtube.php

▼BLUE FIGHT プラチナスポンサー UTE様
https://www.uteco.jp/

▼BLUE FIGHT プラチナスポンサー ポスティングホールディングス様
https://postech.co.jp/

▼BLUE FIGHT ゴールドスポンサー RBL様
https://roland-bl.jp

▼BLUE FIGHT ゴールドスポンサー NX resort様
https://nxresort.com/

▼BLUE FIGHT ゴールドスポンサー 業餃業様
https://gyogyogyo.store/

▼BLUE FIGHT シルバースポンサー HERO‘ZZ UNIVERSITY様
https://lp.herozz.com/ad/lp-h3tmt-3.html

▼BLUE FIGHT シルバースポンサー エメルテクリニック様
https://aimerte-clinic.com/aimerte/lp-f6ifmty-12.html

▼BLUE FIGHT シルバースポンサー INSTEP様
https://instep.chat/

▼BLUE FIGHT シルバースポンサー Tクリニック様
https://tclinic-official.com

▼BLUE FIGHT シルバースポンサー ザ・スカルプ様
https://tclinic-official.com/lp_scalpairmedical_01/

▼BLUE FIGHT ブロンズスポンサー Sales Crowd様
https://www.aidma-hd.jp/sales/sales-crowd/

▼BLUE FIGHT パートナースポンサー mimonal様
https://mimonal.co.jp/","None"
"xB2GXNjFYlM","'Kenshi Yonezu - Eine Kleine' by EUNSEOK","2024-11-06T13:01:10Z","UCdVD0MsYecQaIE5Ru-pOIQQ","RIIZE","Entertainment","24.11.08","""RIIZE|라이즈|SHOTARO|EUNSEOK|SUNGCHAN|WONBIN|SOHEE|ANTON|Performance|TVXQ|TVXQ!|Rising Sun|RIIZING DAY|FAN CON|쇼타로|은석|성찬|원빈|소희|앤톤|퍼포먼스|안무|팬콘|cover|은석 커버|eunseok cover|cover by|Eine Kleine""","113","274706","33630","0","4510","1620000","0.13883934096816233","https://i.ytimg.com/vi/xB2GXNjFYlM/default.jpg","RIIZE's ""RIIZING : Epilogue"" is out!
Listen and download on your favorite platform: https://RIIZE.lnk.to/RIIZING_Epilogue 

📹 'Combo' Special Video https://youtu.be/QflsDwyl2O4
💥 'Boom Boom Bass' MV https://youtu.be/78lNnCitcBM
🎶 'Impossible' MV https://youtu.be/Ey53EQhkLY8
🎤 '9 Days' MV https://youtu.be/YVwNxYhgCdg
🧡 'One Kiss' MV https://youtu.be/46dquyaoe_c 

Subscribe to RIIZE Official YouTube Channel!
https://www.youtube.com/@RIIZE_official?sub_confirmation=1 

RIIZE official   
https://youtube.com/@RIIZE_official    
https://www.riizeofficial.com    
https://www.instagram.com/riize_official    
https://twitter.com/riize_official  
https://www.facebook.com/RIIZE.official   
https://www.tiktok.com/@riize_official   
https://weibo.com/riize  

#RIIZE #라이즈 
#RISEandREALIZE
#RIIZErize","None"
"h6eqdxdEf4Q","ついに...きまぐれクックの畑を作りました。","2024-11-06T09:59:15Z","UCEAvwlv0ZtJrSsgaA2CewOw","きまぐれクックのサボり場","Howto & Style","24.11.08","""捌き方|料理|釣り|きまぐれクック|音フェチ|ASMR""","1559","257934","4108","0","217","1490000","0.01676785534283964","https://i.ytimg.com/vi/h6eqdxdEf4Q/default.jpg","わさびの購入はこちら
https://bit.ly/3UF45f0

☆僕のお店かねこ道具店
⇒https://kaneko-douguten.com/
公式LINEから再入荷や新商品情報も発信予定なので友達登録お願いします。
https://lin.ee/kBBBwWs

■ファンレター・プレゼントの宛先はこちら

〒150-0001
東京都渋谷区神宮前6-12-20 J6 Frontビル 6F
「株式会社carry on きまぐれクック」宛
※冷蔵・冷凍が必要な、なま物の受付はできません。

■お仕事のご依頼等
https://carry0n.co.jp/contact/corporation/

☆メインチャンネル➡https://www.youtube.com/user/toruteli

☆Twitter➡https://twitter.com/Kneko__

☆インスタ➡https://www.instagram.com/kimagure.cook/?hl=ja","None"
"urh7DZp59WU","tuki.『アイモライモ』Official Music Video","2024-11-06T08:55:00Z","UCp74ruKv2sUiI2HqEhH8pRw","tuki.(15)","Music","24.11.08","""[none]""","262","340457","18559","0","621","768000","0.056336042437077224","https://i.ytimg.com/vi/urh7DZp59WU/default.jpg","tuki.『アイモライモ』Streaming & Download
https://zula.lnk.to/BTpLzVZL

Starring
當真あみ

Dancers
SORA,小柳拓夢,ヤマグチリオ,SHIHO

Staff
Director：田向潤
Cinematographer：横山香哉
Production Designer：清水琳名
Stylist：東野邦子
Hair&Makeup：SAKURA
Choreographer：Chaso
CG Producer：宮武㤗明
CG Production Manager：生田竜司
CG Director：高橋勇佑

Producer：島瀬悠光加,小口勝一
Production Manager：畠野航
Production：東北新社

Creative
Creative Director：大澤創太 (雀)
Creative Producer：高橋政記 (雀)
Art Director：小山唯香

Produced by 雀

『アイモライモ』作詞・作曲：tuki.

『もしもし今何してた？』
『髪を乾かしてたとこ』
『特に用は無いんだけれど、声が聴きたくて』

『そっちはなにしてたのさ』
『ベッドでごろごろしてたよ』
『俺も話したいなって思ってたとこ』

何気ない会話ひとつで
心晴れること
僕らは違う人間だ
これは奇跡だろう
今だけ（今だけ）
今だけ（今だけ）
しかない愛を
明日明後日その先もって
咲かせ続けるんだよ

愛もLieも全てが
君を作ってきたんだろう
でもねちゃんと僕を
愛して欲しいのです

二人繋いだラインも
どちらかが切れば終わるから
赤い糸解かないで　ずっと

『もしもし今何してた？』
『ごめんちょっとしか話せない』
『特に用は無いんだけれど、声が聴きたくて』

『そっちはなにしてたのさ』
『ちょっと嫌なことがあって』
『ねぇ、最近会えてないよね』

何気ない返事ひとつで
心曇るように
僕らは違う人間で
掛け違うボタンで
それでも（それでも）
それでも（それでも）
なんて信じて
明日明後日その先は？って
不安になるんだよ

愛もLieも全てが
君を作ってきたんだろう
でもねちゃんと僕を
愛して欲しいんだよ

二人繋いだラインも
どちらかが切れば終わるから
赤い糸解かないで

100年後なんてないし
10年先だってわからない
1年もたってないし
ひと月は会えてない
1日だって構わない
一時間、1分、一秒で
ちゃんと好きって
面と向かって
一言でいいんだよ

愛もLieも全てが
君を作ってきたんだろう
でもねちゃんと君も
愛して欲しいんだよ

二人繋いだラインも
どちらかが切れば終わるから
赤い糸解かないで

今だけ（今だけ）
今だけ（今だけ）
しかない愛を
明日明後日その先もって
咲かせ続けるよ

🌙tuki.
X：https://twitter.com/tuki_music_
Instagram：https://www.instagram.com/tuki.music.official/
TikTok：https://www.tiktok.com/@tuki.music

#tuki #アイモライモ #オリジナル曲","None"
"mZoaATIWZUY","Aile The Shota / さよならシティライト (Prod. Chaki Zulu) -Music Video-","2024-11-06T12:00:07Z","UCtMoClZugGU-EKvFIuzLFaQ","Aile The Shota","Music","24.11.08","""Aile The Shota|BMSG|Chaki Zulu|Music Video""","231","179112","11493","0","673","72000","0.06792398052615123","https://i.ytimg.com/vi/mZoaATIWZUY/default.jpg","Digital Single “さよならシティライト (Prod. ChakiZulu) ” 2024.11.06 out
Streaming & Download：https://orcd.co/ats_sayonaracitylights

＜Music＞
Lyrics & Music : Aile The Shota, Chaki Zulu
Produced by Chaki Zulu
Recording & Mixing Engineer : Chaki Zulu 
Recording & Mixing Studio : Husky Studio
Mastering Engineer : Stuart Hawkes (Metropolis Studio)

＜Music Video＞
Cast : 
Momo Nakashima
Kenshin Endo
Ryusei

Director : Takuro Okubo
Director of photography : Masatoshi Toyono
Chief Camera assistant : Shinnosuke Mizuno
2nd Camera assistant : Himari Minakuchi
Lighting director : Tomoyuki Ikeda
Lighting chief assistant : Takaori Kidokoro
Lighting assistant : Issei Funato, Kenta Nagai, Yoshikazu Suehiro, Shugo Waatanabe

Hair&Make (Aile The Shota) : Megumi Kuji (L&Co. by luckhair)
Stylist (Aile The Shota) : Kan Fuchigami
Hair&Make (cast) : Reiko Kobayashi
Stylist (cast) : Kenshi Kaneda
Casting : Yuna Yamaoka (SKALY), Kentaro Masuko (SKALY)
Transporter : Grace

Producer : Mao Suzuki (P.I.C.S.)
Production manager : Aoi Sasaki
Production assistant : Risa Tomono (P.I.C.S.), Ren Wakayama (P.I.C.S.), Rikuto Sugita (P.I.C.S.),  Karin Takema (P.I.C.S.), Shogo Otake
Production : P.I.C.S.

#ATS_REALPOP #AileTheShota","None"
"joximq4RL8w","部屋が汚いのは嫌だと男性に指摘され真剣に落ち込むアラサーたち","2024-11-06T11:30:27Z","UCMLdlTfMF8TKIRMjrJrQoYA","平成【裏】ミンゴ","Comedy","24.11.08","""平成フラミンゴ|あるある""","420","225154","5656","0","203","515000","0.026022189257130676","https://i.ytimg.com/vi/joximq4RL8w/default.jpg","平成フラミンゴのマネージャーです！
撮影裏側や未公開シーンを投稿しています。



この動画の本編はこちら↓
恋人に冷める瞬間が辛辣すぎてもう立てない・・・
https://www.youtube.com/watch?v=YfGgFWMSa9g&t=530s

※サブチャンネルではございません。

平成フラミンゴYouTube
https://www.youtube.com/channel/UCIOk-Q5kyDtSRaTIW7hIsng

NICOのSNS
【TikTok】
https://www.tiktok.com/@___nicoichi___
【instagram】
https://www.instagram.com/___nicoichi___/?r=nametag
【Twitter】
https://twitter.com/___nicoichi___

RIHOのSNS
【TikTok】
https://www.tiktok.com/@___rinrinrin___?lang=ja-JP
【instagram】
https://www.instagram.com/riri_41822/?r=nametag
【Twitter】
https://twitter.com/RinrinFlamingo

■お手紙・贈り物の送り先
〒153-0042 
東京都目黒区青葉台3丁目6-28 住友不動産青葉台タワー8F
平成フラミンゴ宛

お仕事のお問い合わせ
sales@libertytown.co.jp","None"
"Bzrz-yef44c","【レアル・マドリード vs ミラン】UEFAチャンピオンズリーグ 2024-25 リーグフェーズ MD4／3分ハイライト【WOWOW】","2024-11-05T22:41:37Z","UCJQj2lbG_3w8UrncJd7JZXw","WOWOWサッカーofficial","Sports","24.11.08","""2024|2024-25シーズン|24-25|CL|EL|Milan|Real Madrid|Real Madrid vs. Milan|UCL|WOWOW|WOWOWサッカー|WSC|アンセム|グループステージ|サッカー|スポーツ|ダイジェスト|チャンピオンズリーグ|ハイライト|フットボール|ヨーロッパリーグ|リーグフェーズ|即時公開|海外サッカー|スペイン|リーガ|レアル|R・マドリード|イタリア|セリエA|ヴィニシウス・ジュニオール|マリック・チャウ|アルバロ・モラタ|ティジャニ・ラインデルス""","195","864494","5996","0","1350","214000","0.008497456315486285","https://i.ytimg.com/vi/Bzrz-yef44c/default.jpg","≪WOWOWオンデマンド：長尺ハイライト・フルマッチ配信中≫ 
https://wod.wowow.co.jp/genre/106?utm_source=youtube&utm_medium=referral&utm_campaign=movie_cl2425_LP_HL_s

＼2024-25シーズンもWOWOWで独占生中継／
★「UEFAチャンピオンズリーグ」2024-25シーズン
リーグフェーズ～決勝まで独占生中継（放送＆配信）

★「UEFAヨーロッパリーグ」2024-25シーズン
リーグフェーズ～決勝までの注目試合を独占生中継（放送＆配信）

★「UEFAカンファレンスリーグ」2024-25シーズン
リーグフェーズ～決勝までの注目試合を独占生中継（放送＆配信）

★「UEFAユースリーグ」2024-25シーズン
決勝までの注目試合を配信

≪さらに詳しいCL/EL情報をゲット！≫ 
放送・配信スケジュールはこちら ⇒ https://www.wowow.co.jp/sports/clel/?utm_source=youtube&utm_medium=referral&utm_campaign=movie_cl2425_LP_HL_s

WOWOWサッカー公式X（旧 Twitter）
https://x.com/wowow_soccer 

#チャンピオンズリーグ #CL #海外サッカー #ヨーロッパリーグ #EL  #WOWOW","['JP']"
"mG9jWEwUgbY","【女1人ビジホ泊】大きな声じゃ言えませんが、最近どんどん肥えてきてます【Jホテル東京ジオ】","2024-11-06T09:30:18Z","UCF6LVDyQHr6oa6tB1u4OcHg","Sunchannel","Travel & Events","24.11.08","""[none]""","648","207364","6095","0","324","391000","0.030955228487104802","https://i.ytimg.com/vi/mG9jWEwUgbY/default.jpg","30代に入ったら、水飲んで空気吸うだけで太りませんか？
（多分、私の場合はお酒の飲みすぎが原因。）

＝＝＝＝＝＝＝＝

※動画編集にかなり時間を要しているため全てのコメントにお返事ができていませんが、全部読んでます♥いつも沢山のコメント、本当にありがとうございます！！

■インスタグラム
https://www.instagram.com/sunchan999/?hl=ja

■楽曲提供
株式会社 光サプライズ","None"
"wC329e3hxFE","'DEVELOP' Official Music Video / 三代目 J SOUL BROTHERS","2024-11-05T15:00:07Z","UCobdZ56XzPzD7sAb9BrpHEg","三代目 J SOUL BROTHERS from EXILE TRIBE","Music","24.11.08","""[none]""","213","1037282","26042","0","1183","93000","0.026246478778191466","https://i.ytimg.com/vi/wC329e3hxFE/default.jpg","'DEVELOP' 
DL & Streaming🎧
https://jsb.lnk.to/r2p4Oe-DEVELOP

#DEVELOP #三代目JSOULBROTHERS #ECHOESofDUALITY 

2024.11.13 Release
NEW ALBUM ""ECHOES of DUALITY""

🌐アルバム詳細
https://jsoulb.jp/news/article/?id=1119166

🛒オンライストア一覧
https://avex.lnk.to/DrGTlR-20241113-EoD

🌹オフィシャルSHOP限定：
MATE exclusive ""ECHOES of DUALITY"" ペンライトカバー
https://jsoulb.jp/news/article/?id=1119168

🔗三代目 J SOUL BROTHERS オフィシャルSNS一覧
https://jsb.lnk.to/links","None"
"44bt0P_BqhY","【速報】ファン歓喜！任天堂がSwitch後継機の神機能を発表!!","2024-11-06T06:10:41Z","UC464r66lcf6absw_jSqzXpA","KENT for 任天堂ゲームレビュー","Gaming","24.11.08","""ゲームレビュー|Nintendo Switch|Switch後継機|Switch 2|任天堂|Joy-Con|次世代機""","483","400687","5396","0","708","220000","0.01523383588686431","https://i.ytimg.com/vi/44bt0P_BqhY/default.jpg","■KENTのTwitter（X）
https://twitter.com/kentworld2
■KENTのブログ
https://kentworld-blog.com/
■メンバーシップ
https://www.youtube.com/channel/UC464r66lcf6absw_jSqzXpA/join

━━━━━━━━━━━━━━━━
おすすめのゲーム（Amazonリンク）
━━━━━━━━━━━━━━━━
■ドラゴンクエストIII　そして伝説へ… 
https://amzn.to/4bBMfiM
■ゼルダの伝説 知恵のかりもの
https://amzn.to/3W0EOf8
■マリオ＆ルイージRPG　ブラザーシップ！
https://amzn.to/3VZvtnT
■ロマンシング サガ2 リベンジオブザセブン
https://amzn.to/3xQWcuT
■スーパー マリオパーティ ジャンボリー
https://amzn.to/3LgYtT9
■スプラトゥーン3 ＋ エキスパンション・パス
https://amzn.to/3WcqJwB

━━━━━━━━━━━━━━━━
目次
━━━━━━━━━━━━━━━━
0:00 はじめに
0:48 新情報①
3:45 新情報②
4:48 新情報を踏まえて軽く予想
6:08 続報はいつ発表されるのか？

━━━━━━━━━━━━━━━━
おすすめの動画
━━━━━━━━━━━━━━━━
■【発売直前】ドラクエ3 リメイクの追加要素と注意点まとめ【初心者必見】
https://youtu.be/wiK2YRTiN3g
■【予想】Switch後継機はこうなる！新機能や発売時期・ソフトなどを大予想！
https://youtu.be/LwpHTgSGMyw

━━━━━━━━━━━━━━━━
KENTのプロフィール
━━━━━━━━━━━━━━━━
ゲーマー歴20年以上のゲーム好き。休みの日は1日15時間以上ゲームをプレイするのがザラで周囲を呆れさせている。
2007年にゲームブログ「KENTWORLD」を開設し、1,000本以上のレビュー記事を投稿。
クリアしたゲームは2,000本以上。ブログは12年間に3,000万PV以上を記録。

━━━━━━━━━━━━━━━━
使用しているBGM
━━━━━━━━━━━━━━━━
■Tobu & Itro - Fantasy
https://www.youtube.com/watch?v=-eC9snfGpJY

楽曲提供  株式会社 光サプライズ

#KENTゲームレビュー #次世代Switch #Switch後継機","None"
"FG5t2Qukywc","話題沸騰の折れ曲がったパックに無課金で貯めたポイント全ぶっぱする【ポケポケ】【ゆっくり実況】【ポケカポケット】Pokémon Trading Card Game Pocket","2024-11-06T11:00:03Z","UC8c0kYtfcfxk7Jv8zo-rvlQ","レイえもん＠ゆっくり実況","Gaming","24.11.08","""ゆっくり実況|ポケポケ|ポケモン|ポケカ|レイえもん""","1015","156297","3602","0","281","438000","0.02484372700691632","https://i.ytimg.com/vi/FG5t2Qukywc/default.jpg","ポケポケまとめ→https://www.youtube.com/playlist?list=PL7jvFWo4NOgCa7LBdstJW6nLLIAu3QWWS
ポケモンSVまとめ→https://www.youtube.com/playlist?list=PL7jvFWo4NOgAgD-YuJ3EIs_C3FlVxnarw

珍獣三兄弟カロス旅→https://www.youtube.com/playlist?list=PL7jvFWo4NOgAhQnyT9a13lQ7GVWIcyOHb

タダシ＆中古ガチャシリーズまとめ→https://www.youtube.com/playlist?list=PL7jvFWo4NOgCuCYmEFk1cASMkJqAmgAoV

ツイッター https://twitter.com/reiemon_gonzama
ポケモン剣盾まとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgCJlwQ8q2r8uqztSte9Nf1n
ポケモンUSUMまとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgBpr34agFwp74xuQdVWo70s
ポケモン都市伝説まとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgA84OwgpgIPvhnyZIe-62vr
ポケモンSMゆっくり実況まとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgCDg8c5cirNMYRnHUnCVNmh
スプラトゥーンゆっくり実況まとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgCVm-NPSXw3XDFVrS7r0duE
ポケモンGo ゆっくり実況まとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgAIeaURB5JF2Yr6vMOLxcP_
マリオメーカーゆっくり実況まとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgDQyEXzXiJ5hagT1DLrKJMf
マリオメーカー2ゆっくり実況まとめ
https://www.youtube.com/playlist?list=PL7jvFWo4NOgCj6pQdbxRIi1cO7nwdThnB
ゆっくり実況その他
https://www.youtube.com/playlist?list=PL7jvFWo4NOgCWy8nktm_uIVt5y9TtsKqi
ちゃんねる登録http://www.youtube.com/channel/UC8c0kYtfcfxk7Jv8zo-rvlQ?sub_confirmation=1
本動画は東方Projectの二次創作です
#ポケポケ #ゆっくり実況 #ポケモン #ポケカ #ポケモンカード","None"
"PYJsAwt2Qvo","新キャラと化した『ライフライン』が強すぎる件【APEX LEGENDS】","2024-11-05T22:00:14Z","UC3UvC3byXL0o-daNS54m1Xg","NIRU","Gaming","24.11.08","""[none]""","733","306638","5554","0","913","955000","0.021090014936178816","https://i.ytimg.com/vi/PYJsAwt2Qvo/default.jpg","ただいま

生放送 http://twitch.tv/nniru

コラボPC  https://www.pc-koubou.jp/pc/game_niru.php

NIRUの本　https://t.co/JuZYKHHjTZ

20キル&4000ダメージ 
https://youtube.com/playlist?list=PLnz4nYMGRMWwOoRpZvtOBikEOEQu9C2Hg

twitter https://twitter.com/nirunno

インスタグラム https://instagram.com/niru.1218

コントローラー手元動画 https://youtu.be/9ia4bwN-HFU

NIRUグッズ　https://nirus.booth.pm/

#NIRU  #APEXLEGENDS","None"
"Ck6-4p4sijA","【米大統領選2024】 アメリカに「黄金期が来る」とトランプ候補、激戦3州獲得の予測受け「勝利演説」","2024-11-06T11:18:46Z","UCCcey5CP5GDZeom987gqTdg","BBC News Japan","News & Politics","24.11.08","""BBC|BBCNewsJapan|ニュース|アメリカ|米大統領選|政治|ドナルド・トランプ""","156","138910","0","0","586","491000","0.004218558779065582","https://i.ytimg.com/vi/Ck6-4p4sijA/default.jpg","アメリカ大統領選挙は5日投開票され、東部時間6日午前5時半（日本時間午後7時半）すぎ、共和党候補のドナルド・トランプ前大統領の再選が確実になった。


これに先立ち、米東部時間6日午前2時（日本時間午後4時）時点ですでに、大半の州について勝利が予想され、激戦7州では、ノースカロライナ、ジョージアに続き、勝負を決するとみられていたペンシルヴェニアでも共和党候補のドナルド・トランプ前大統領の勝利が確実となった。その後には、激戦州ウィスコンシンでも勝利が確実になった。


こうした情勢でトランプ候補は午前2時半ごろ、フロリダ州ウェストパームビーチの選挙対策本部の大型ホールのステージに現れ、支持者らを前に「勝利演説」をした。


トランプ氏は自分を大統領に2度選んでくれた国民に感謝したいと述べた。


そして、国民一人一人やその家族、国民の未来のために自分は闘うと誓った。「この国の子供たちや、みなさんにふさわしい、強く安全で豊かなアメリカを実現するまで自分が休むことはない」。


また、「これはアメリカ国民にとって壮大な勝利だ。アメリカを再び偉大な国にすることができる」とし、アメリカが「黄金期」を迎えると語った。


BBCニュースサイトの記事はこちら。
https://www.bbc.com/japanese/articles/c9vnrrmjx0lo

YouTubeのBBCチャンネル登録はこちらから。http://goo.gl/tYDMwU
BBCニュースの日本語ツイッターはこちらから。https://twitter.com/bbcnewsjapan","None"
