title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
JUICE WRLD *FREE* Skin is OUT NOW!,FriendlyMachine,Gaming,GB,2024-11-25T10:22:17Z,12.13,572580,7822,1513,0.016303399
i tried food from TEMU...,BENOFTHEWEEK,News & Politics,US,2024-11-24T20:36:04Z,14.28,829543,55227,5126,0.072754517
"Season 1 Reveal, Gameplay Preview & Ranked Resets | Dev Update - League of Legends",League of Legends,Gaming,US,2024-11-25T16:00:03Z,15.18,900974,37461,3118,0.045039036
Race Highlights | 2024 Las Vegas Grand Prix,FORMULA 1,Sports,US,2024-11-24T08:56:28Z,8.25,5804096,130380,4315,0.023206887
Happy Wheels in 2024 is crazy..,PewDiePie,Gaming,JP,2024-11-24T17:00:49Z,21.83,1609941,136732,6255,0.088815056
New Minion Prince Hero and Hero Hall in Clash of Clans!,Judo Sloth Gaming,Gaming,GB,2024-11-24T13:00:36Z,16.28,1849342,65626,4574,0.037959447
TFT Dev Drop: 6-Costs Enter Into the Arcane I Dev Video - Teamfight Tactics,Teamfight Tactics,Gaming,US,2024-11-25T14:00:06Z,13.97,176840,5843,685,0.036914725
Behind the scenes of CM Punk’s WWE return at Survivor Series 2023,WWE,Sports,US,2024-11-25T15:00:06Z,9.52,1329238,72921,4096,0.057940715
Australia v India 2024-25 | First Test | Day Four,cricket.com.au,Sports,AU,2024-11-25T09:00:03Z,8.05,10908577,164475,3811,0.015426943
Bishop T.D. Jakes suffers health incident after delivering sermon,CBS TEXAS,News & Politics,US,2024-11-24T23:45:43Z,1.52,320073,1892,1266,0.009866499
Larray Finds Quenlin Blackwell Love on The Button | Cut,Cut,Entertainment,US,2024-11-24T16:00:14Z,29.02,758702,45345,2032,0.062444807
Kendrick Lamar - SQUABBLE UP BREAKDOWN? & REACTION,JayBlac,Entertainment,US,2024-11-25T20:23:10Z,10.7,110026,5730,883,0.060103975
HE HAS THE GUN!! - SONIC MOVIE 3 TRAILER 2 REACTION,Games Cage,Gaming,CA,2024-11-25T14:14:32Z,3.07,57414,3898,495,0.076514439
FIRST WEEK IN MY NEW NYC APARTMENT *alone..*,erica ha,People & Blogs,US,2024-11-24T13:30:32Z,42.83,730095,42370,1536,0.060137379
"Why I'm giving away my ""Million Dollar Idea""",Morley Kert,Howto & Style,CA,2024-11-24T14:45:02Z,21.67,368453,15221,1102,0.044301444
TRYING VIRAL TIKTOK SNACKS because i dont care for my health...,courtreezy,Comedy,US,2024-11-24T20:00:04Z,26.83,399141,29684,1346,0.077741951
The UPDATED GOATMAN mod is EVIL.. Minecraft: From the Fog,Calvin,Gaming,US,2024-11-24T20:00:10Z,58.13,277935,19243,2908,0.079698491
SONIC MOVIE 3 TRAILER 2 REACTION - THEY DID IT!!!,Sam Procrastinates,Gaming,US,2024-11-25T14:55:17Z,9.15,50289,3937,499,0.088210145
Trolling My Boyfriends PRIVATE SERVER as a NOOB in Dress to Impress!,Dani and Snappy,Gaming,US,2024-11-25T23:49:55Z,10.43,228555,3584,655,0.018546958
Season 2025 Breakdown | Welcome To Noxus,SkinSpotlights,Gaming,GB,2024-11-25T16:00:32Z,9.17,648717,21481,1245,0.035032225
Minecraft Button Experiment,Boosfer,Gaming,NO,2024-11-24T16:00:10Z,28.15,374211,21785,837,0.060452525
Minecraft but I ESCAPE from PVP CIVILIZATION,Evbo,Gaming,US,2024-11-24T00:15:06Z,25.98,1330935,62464,6826,0.052061145
My Birth Defect,Haminations,Comedy,US,2024-11-23T17:00:27Z,9.3,2947470,119925,23097,0.048523649
So I Analyzed the NEW Minecraft Movie Trailer...,FundyLIVE,Gaming,NL,2024-11-24T14:15:00Z,18.0,361450,18031,1342,0.053598008
"Stromae, Pomme - “Ma Meilleure Ennemie” (from Arcane Season 2) [Official Visualizer]",Riot Games Music,Music,US,2024-11-23T08:01:00Z,2.47,6200690,254980,7462,0.042324645
How I Stopped an ANT WAR in My Giant Rainforest Vivarium,AntsCanada,Pets & Animals,CA,2024-11-24T13:00:04Z,22.4,364861,20025,2204,0.060924571
The World's Spiciest Ramen (10 Packs),Matt Stonie,Entertainment,US,2024-11-24T17:37:51Z,5.08,662719,38645,2501,0.062086646
Testing a Hamster's Survival Skills,Dr. Plants,Pets & Animals,US,2024-11-23T17:00:17Z,9.57,1480677,46597,1958,0.032792432
"I Got a Pet Leech (yes, really)",TerraGreen,Pets & Animals,US,2024-11-23T13:00:03Z,12.67,2344561,34873,3351,0.016303265
We Need to Talk About the Ironmouse Situation,ConnorDawg,Entertainment,JP,2024-11-23T18:15:00Z,18.3,2701997,224057,18187,0.089653689
Man City 0-4 Tottenham Hotspur | Premier League Highlights | Spurs THRASH Champions at Etihad,Tottenham Hotspur,Sports,GB,2024-11-23T21:45:02Z,2.25,2880016,49890,2108,0.018054761
Saka shines in win over Forest ⭐ | Arsenal 3-0 Nottingham Forest | Premier League Highlights,Sky Sports Premier League,Sports,GB,2024-11-23T17:20:35Z,2.98,968289,11537,887,0.01283088
Kendrick Perkins CALLS OUT Jamal Murray to HELP OUT Jokic! 😤 Concerns in Denver?! 👀 | First Take,NBA on ESPN,Sports,US,2024-11-26T16:21:53Z,10.77,316274,3253,1270,0.014300891
"Game Theory: FNAF, The Missing Key Is... Phone Guy?!",The Game Theorists,Gaming,US,2024-11-23T18:05:00Z,22.98,1464670,84028,4063,0.060143923
Philadelphia Eagles vs. Los Angeles Rams Game Highlights | NFL 2024 Season Week 12,NFL,Sports,US,2024-11-25T04:47:52Z,14.45,1628506,20066,2261,0.013710112
I Created A World Eating Worm In Build a Boat!,jessetc,Gaming,NL,2024-11-24T13:30:08Z,10.68,272873,5445,968,0.023501776
Real Liquid Venom Attacks Me - Ft Tom Hardy,JLaservideo,Film & Animation,US,2024-11-23T18:08:23Z,21.17,1376287,52213,2221,0.039551344
Guess The Fake Athlete!,Jesser,Sports,US,2024-11-25T22:03:00Z,31.65,787662,20236,835,0.026751322
JUICE WRLD *FREE* Skin is AVAILABLE!,Home Of Games,Gaming,US,2024-11-24T17:55:54Z,9.98,715233,27453,878,0.039610868
Samsung is in Crisis,ColdFusion,Science & Technology,AU,2024-11-23T18:41:39Z,17.47,2150904,48063,4029,0.024218654
"[#2024MAMA] G-DRAGON - 무제(Untitled, 2014)+POWER+HOME SWEET HOME+뱅뱅뱅+FANTASTIC BABY | Mnet 241123 방송",Mnet K-POP,Entertainment,KR,2024-11-23T08:54:37Z,14.3,17708959,721794,80980,0.045331518
I Found an Abandoned Axolotl Farm,Bass fishing Productions,Pets & Animals,US,2024-11-23T13:00:05Z,25.68,1161603,31231,3165,0.029610805
I Bought Unrealistic Pinterest Dream Gowns,Safiya Nygaard,People & Blogs,US,2024-11-23T03:13:30Z,29.5,2629829,129050,4030,0.050604051
Australia v India 2024-25 | First Test | Day Three,cricket.com.au,Sports,AU,2024-11-24T11:00:55Z,8.03,11729927,198893,5207,0.017399938
Surviving Using World's LARGEST Suitcase in the Desert,pierson,People & Blogs,US,2024-11-23T17:51:53Z,29.65,1365788,22562,3817,0.019314125
24 Hours In Colorado,Duke Dennis,Entertainment,US,2024-11-23T22:51:40Z,16.43,867512,52657,1492,0.062418733
Wicked | What Is This Feeling,Wicked Movie,Film & Animation,US,2024-11-22T16:15:27Z,3.17,3778058,86074,2525,0.023450937
Scariest Paranormal Ocean Encounters!,Sam and Colby Reacts,Entertainment,US,2024-11-23T19:15:01Z,10.53,540695,41047,2027,0.079664136
Kansas City Chiefs vs. Carolina Panthers Game Highlights | NFL 2024 Season Week 12,NFL,Sports,US,2024-11-24T21:30:35Z,13.78,1461796,17822,2758,0.014078572
OFFLINETV RACE THROUGH LA,OfflineTV,News & Politics,US,2024-11-24T00:00:01Z,25.82,747954,33990,656,0.04632103
Wicked - Is It Good or Nah?,Schaffrillas Productions,Entertainment,US,2024-11-23T19:42:25Z,13.25,473864,28808,1573,0.064113332
AMP LOVE ISLAND,AMP,Entertainment,US,2024-11-22T23:37:45Z,25.68,2782192,103975,4163,0.038867914
"ARCANE Season 2 Episodes 7, 8 & 9 Ending Explained",BrainPilot,Entertainment,GB,2024-11-23T14:04:41Z,10.6,483617,12657,2333,0.030995602
THE COBRA KAI MOVIE  - A Baylen Levine Film,Baylen Levine,Entertainment,US,2024-11-23T01:00:02Z,35.65,1603359,78432,3743,0.051251778
Can You Charge A Phone with Marbles?,Engineezy,Science & Technology,CA,2024-11-23T14:00:33Z,18.1,624482,23163,1463,0.039434283
Qualifying Highlights | 2024 Las Vegas Grand Prix,FORMULA 1,Sports,US,2024-11-23T07:54:05Z,7.15,4463523,93812,3913,0.021894141
WHAT IS BETTER THAN 1 ULTIMATE MINI JEEP?,PeckBrothers,Autos & Vehicles,US,2024-11-24T13:00:04Z,39.98,216692,9308,699,0.046180754
"Zelda, but Every 5 Minutes You Make it Weirder",PointCrow,Gaming,US,2024-11-23T20:06:35Z,33.63,431084,30679,1118,0.073760566
I Turned A Children's Game Into A Nightmare,Magic The Noah,Entertainment,US,2024-11-23T16:00:44Z,49.0,563005,31251,1514,0.058196641
Alabama Crimson Tide vs. Oklahoma Sooners | Full Game Highlights | ESPN College Football,ESPN College Football,Sports,US,2024-11-24T04:03:54Z,12.95,921742,8890,2923,0.012815951
NoCap - Blame Myself/Block Fever Snippet (Official Video),NoCap,Music,US,2024-11-24T02:54:59Z,3.23,274075,18726,961,0.071830703
Ultimate Mini Jeep Rock Crawler Build!,Grind Hard Plumbing Co,Autos & Vehicles,US,2024-11-23T21:00:05Z,32.22,590900,23242,960,0.040957861
"New Thrower Troop, Firespitter Defense and Revive Spell in Clash of Clans!",Judo Sloth Gaming,Gaming,GB,2024-11-23T13:00:19Z,18.58,1403088,49644,2591,0.037228599
"Lethal Company Music Video 🎵 ""Follow The Orders"" [VERSION A]",ZAMination,Film & Animation,US,2024-11-23T15:00:06Z,3.13,808289,35438,2947,0.047489203
Try Guys Make Girl Scout Cookies Without A Recipe,The Try Guys,Comedy,US,2024-11-23T16:00:50Z,52.92,794259,31166,1488,0.041112534
Blox Fruits | DRAGON UPDATE OFFICIAL NEWS,Gamer Robot,Gaming,DE,2024-11-23T02:00:06Z,14.38,3931599,261979,68891,0.084156599
[#2024MAMA] BIGBANG (빅뱅) - 뱅뱅뱅 (BANG BANG BANG) + FANTASTIC BABY | Mnet 241123 방송,Mnet K-POP,Entertainment,KR,2024-11-23T09:13:52Z,5.42,10722920,384139,14911,0.037214677
Top 10 Costco Black Friday Deals 2024,The Deal Guy,Science & Technology,US,2024-11-24T19:00:59Z,15.93,1753683,54670,969,0.031726943
Defying Gravity (From Wicked The Soundtrack),Republic Records,Music,US,2024-11-22T05:00:42Z,7.67,1760298,37088,2572,0.022530276
i LET My 16 SiBLiNGS NAME Our BABY!,JustParkers ,Entertainment,US,2024-11-22T16:46:58Z,22.25,952222,19984,20334,0.042340967
I Meet MrBeast To Break The Internet!!,UR · Cristiano,Sports,PT,2024-11-21T14:00:07Z,14.0,44743258,4421404,173748,0.102700434
How Kendrick was in the Studio Making this New Album (GNX),RDCworld1,Film & Animation,US,2024-11-23T03:51:35Z,3.5,1102824,130672,3791,0.121926073
ROSÉ - number one girl (official music video),ROSÉ,Music,KR,2024-11-22T05:00:06Z,3.63,31628456,1653545,105099,0.05560322
LOCKED IN Reunite To Make A Song,Jack Joseph,Gaming,GB,2024-11-21T19:09:20Z,13.33,359616,15613,534,0.044900672
Minecraft AURA: THE MOVIE,Joll and Conk,People & Blogs,US,2024-11-22T16:00:44Z,30.03,916421,28082,5135,0.036246441
New Update - Town Hall 17 in Clash of Clans!,Judo Sloth Gaming,Gaming,GB,2024-11-22T13:00:49Z,17.73,1726520,64845,3252,0.039441767
"FREE JUICE WRLD SKIN OUT EARLY in Fortnite! (How to Get it, REWARDS, NEW UPDATE)",oShven,Gaming,CA,2024-11-26T02:12:06Z,8.17,124167,2337,1017,0.027012008
Saoirse Ronan Joins Brittany Broski's Royal Court,Royal Court,People & Blogs,US,2024-11-22T18:00:14Z,24.18,671152,52019,1816,0.080212828
"$50,000 BODY TRANSFORMATION CHALLENGE!",Miniminter,Entertainment,GB,2024-11-21T18:01:26Z,17.4,1560719,95844,1515,0.062380864
Uzi & Pomni Are Forced To Run The Marketing Department,GLITCH,Film & Animation,AU,2024-11-22T20:00:08Z,4.27,3214096,224477,8502,0.072486634
‘Wicked’ Cast Play Never Have I Ever,British Vogue,Entertainment,GB,2024-11-22T13:00:03Z,5.53,519512,18293,432,0.036043441
"[#2024MAMA] ROSÉ (로제), Bruno Mars - APT. | Mnet 241122 방송",Mnet K-POP,Entertainment,KR,2024-11-22T13:02:02Z,3.8,12418458,531442,13342,0.043868893
Kevin O’Connell’s Locker Room Speech After Minnesota Vikings Win Over Chicago Bears,Minnesota Vikings,Sports,US,2024-11-24T23:11:29Z,4.25,110338,3457,511,0.035962225
Australia v India 2024-25 | First Test | Day Two,cricket.com.au,Sports,AU,2024-11-23T11:07:54Z,8.07,10935392,187061,4534,0.017520634
Leno Drives Legendary 1969 Camaro Z28 Rally Sport with an Incredible Backstory! | Jay Leno's Garage,Jay Leno's Garage,Autos & Vehicles,US,2024-11-25T17:00:07Z,18.27,210911,7708,975,0.041169024
An UNREAL Thing HAS Happened to MY CHANNEL- An OVERNIGHT Miracle!!,"Fishing With ""Oh Dad!""",Sports,US,2024-11-21T22:54:42Z,6.55,2054841,553702,53891,0.295688572
Nitrous vs Supercharger | HiLow,Donut,Autos & Vehicles,US,2024-11-22T16:00:20Z,37.05,1170373,45868,2446,0.041280857
Hazard | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,Gaming,US,2024-11-22T14:12:24Z,1.75,710294,27275,3351,0.043117357
Twenty One Pilots - The Line (from Arcane Season 2) [Official Audio],twenty one pilots,Music,US,2024-11-22T05:05:25Z,3.2,1402378,111673,6187,0.084042961
Gordon Ramsay Teaches Matthew McConaughey How to Make the Ultimate Steak & Eggs,Gordon Ramsay,Entertainment,GB,2024-11-21T17:00:02Z,31.32,2797742,66913,3470,0.025157073
Three Days Grace - Mayday (Official Video),ThreeDaysGraceVEVO,Music,CA,2024-11-22T15:00:06Z,3.38,904753,61898,5454,0.074442417
Kendrick Lamar - tv off (Official Audio),Kendrick Lamar,People & Blogs,US,2024-11-22T17:08:31Z,3.68,5669767,292243,24063,0.055788183
RACING vs. CRUZEIRO | HIGHLIGHTS | CONMEBOL SUDAMERICANA 2024,CONMEBOL Sudamericana,Sports,PY,2024-11-23T22:26:56Z,8.85,415622,4604,658,0.012660543
Kendrick Lamar - wacced out murals (Official Audio),Kendrick Lamar,People & Blogs,US,2024-11-22T17:08:31Z,5.3,5808327,242029,18027,0.044772961
"Honkai: Star Rail Version 2.7 ""A New Venture on the Eighth Dawn"" Special Program",Honkai: Star Rail,Entertainment,US,2024-11-22T12:21:06Z,51.82,827352,49403,1163,0.06111788
Testing Roblox's SCARIEST MYTHS..,CaylusBlox,Gaming,US,2024-11-21T17:58:32Z,20.03,1089722,32550,1659,0.03139241
Case Closed - A new Town Hall appears!,Clash of Clans,Gaming,FI,2024-11-21T16:00:25Z,1.12,4703478,124074,4770,0.027393346
The Party Never Ends (Official Album Trailer),Juice WRLD,Music,US,2024-11-21T20:17:40Z,2.97,1747272,147843,14404,0.092857323
Ellen Just Tried To Make A Comeback... It's Not Going Well,SunnyV2,Entertainment,AU,2024-11-21T15:15:12Z,10.17,2800888,68699,6658,0.026904682
LIL WAYNE WARNS KENDRICK LAMAR TO CHILL BEFORE HE DESTROYS HIM IN A DISSTRACK!,No Life Shaq,Entertainment,US,2024-11-24T09:01:49Z,9.4,445728,23259,5987,0.065614007
Lackadaisy Spaghetti Noodle - EPISODE PREVIEW,Lackadaisy,Entertainment,US,2024-11-22T19:00:19Z,2.47,351195,65423,2362,0.193012429
Jack Harlow - Hello Miss Johnson [Official Music Video],Jack Harlow,Music,US,2024-11-21T17:00:06Z,2.87,2951184,88524,2705,0.030912678
"Golden Epic Trailer — ""Amphoreus' Saga of Heroes"" | Honkai: Star Rail",Honkai: Star Rail,Gaming,US,2024-11-22T12:00:53Z,4.85,959272,77870,3231,0.084544321
???,Gomu,People & Blogs,US,2024-11-22T06:00:06Z,0.67,648765,45036,8715,0.082851264
Making Hoops & Dreams come true this Christmas! | Celtic FC Christmas Film 2024,Celtic FC,Sports,GB,2024-11-21T12:00:05Z,4.47,139390,2518,439,0.02121386
"Big Table, Bad Business Move",Blacktail Studio,Howto & Style,US,2024-11-21T20:02:38Z,32.65,935184,37471,2717,0.042973361
Hazard’s Abilities Are COMPLETELY BROKEN in Overwatch 2! - Hybrid Dive/Brawl Tank WTF!,Stylosa,Gaming,GB,2024-11-22T15:10:02Z,13.45,104722,2977,782,0.035895036
A.I. Conspiracy Investigation,Shane2,Comedy,US,2024-11-21T21:04:36Z,37.98,726091,32263,2858,0.04836997
Nicki Minaj - Arctic Tundra (Visualizer) ft. Juice WRLD,NickiMinajAtVEVO,Music,US,2024-11-22T05:11:46Z,4.5,543015,53205,6067,0.109153522
Maluma - Cosas Pendientes (Official Video),MalumaVEVO,Music,CO,2024-11-22T00:00:07Z,4.52,7175130,217099,7020,0.031235532
A Minecraft Movie | Official Trailer,Minecraft,Gaming,SE,2024-11-20T20:00:31Z,2.48,4683476,197426,12091,0.044735363
Banshee's Ballad,Dungeon Soup,Film & Animation,CA,2024-11-21T20:29:41Z,2.92,937340,106625,4027,0.118048947
