title,channelTitle,category,channel_country,publishedAt,duration,view_count,likes,comment_count,engagement_rate
ASTARR (OFFICIAL VIDEO) PREM DHILLON | CHEETAH | 4 Da Gang | LATEST PUNJABI SONGS 2024,Prem Dhillon,People & Blogs,IN,2024-11-21T04:30:07Z,3.43,1393952,36618,1044,0.027018147
An UNREAL Thing HAS Happened to MY CHANNEL- An OVERNIGHT Miracle!!,"Fishing With ""Oh Dad!""",Sports,US,2024-11-21T22:54:42Z,6.55,2054841,553700,53891,0.295687598
Australia v India 2024-25 | First Test | Day Two,cricket.com.au,Sports,AU,2024-11-23T11:07:54Z,8.07,10935392,187061,4534,0.017520634
Twenty One Pilots - The Line (from Arcane Season 2) [Official Audio],twenty one pilots,Music,US,2024-11-22T05:05:25Z,3.2,1401622,111671,6187,0.084086865
Hazard | New Hero Gameplay Trailer | Overwatch 2,PlayOverwatch,Gaming,US,2024-11-22T14:12:24Z,1.75,710294,27275,3351,0.043117357
"Golden Epic Trailer — ""Amphoreus' Saga of Heroes"" | Honkai: Star Rail",Honkai: Star Rail,Gaming,US,2024-11-22T12:00:53Z,4.85,959272,77871,3231,0.084545364
Gordon Ramsay Teaches Matthew McConaughey How to Make the Ultimate Steak & Eggs,Gordon Ramsay,Entertainment,GB,2024-11-21T17:00:02Z,31.32,2797742,66912,3470,0.025156716
"Honkai: Star Rail Version 2.7 ""A New Venture on the Eighth Dawn"" Special Program",Honkai: Star Rail,Entertainment,US,2024-11-22T12:21:06Z,51.82,827352,49403,1163,0.06111788
Jack Harlow - Hello Miss Johnson [Official Music Video],Jack Harlow,Music,US,2024-11-21T17:00:06Z,2.87,2951184,88519,2705,0.030910984
Kendrick Lamar - tv off (Official Audio),Kendrick Lamar,People & Blogs,US,2024-11-22T17:08:31Z,3.68,5669767,292234,24062,0.055786419
Ellen Just Tried To Make A Comeback... It's Not Going Well,SunnyV2,Entertainment,AU,2024-11-21T15:15:12Z,10.17,2800888,68696,6658,0.026903611
The Party Never Ends (Official Album Trailer),Juice WRLD,Music,US,2024-11-21T20:17:40Z,2.97,1747272,147841,14404,0.092856178
Kendrick Lamar - wacced out murals (Official Audio),Kendrick Lamar,People & Blogs,US,2024-11-22T17:08:31Z,5.3,5808326,242023,18026,0.044771764
NoCap - Blame Myself/Block Fever Snippet (Official Video),NoCap,Music,US,2024-11-24T02:54:59Z,3.23,274075,18726,961,0.071830703
Case Closed - A new Town Hall appears!,Clash of Clans,Gaming,FI,2024-11-21T16:00:25Z,1.12,4703337,124072,4769,0.027393529
SEC Shorts - Some SEC teams hop off the Playoff train,SEC Shorts,Comedy,US,2024-11-25T14:00:53Z,4.55,412084,15390,1588,0.041200338
The Bad Guys 2 | Official Trailer,Universal Pictures,Entertainment,US,2024-11-21T15:57:37Z,2.32,10616710,114838,6949,0.011471256
???,Gomu,People & Blogs,US,2024-11-22T06:00:06Z,0.67,648681,45036,8715,0.082861992
Maluma - Cosas Pendientes (Official Video),MalumaVEVO,Music,CO,2024-11-22T00:00:07Z,4.52,7175130,217094,7020,0.031234835
"Big Table, Bad Business Move",Blacktail Studio,Howto & Style,US,2024-11-21T20:02:38Z,32.65,935184,37470,2717,0.042972292
Testing Roblox's SCARIEST MYTHS..,CaylusBlox,Gaming,US,2024-11-21T17:58:32Z,20.03,1089722,32549,1659,0.031391493
"$50,000 BODY TRANSFORMATION CHALLENGE!",Miniminter,Entertainment,GB,2024-11-21T18:01:26Z,17.4,1560719,95844,1515,0.062380864
Lackadaisy Spaghetti Noodle - EPISODE PREVIEW,Lackadaisy,Entertainment,US,2024-11-22T19:00:19Z,2.47,351195,65423,2362,0.193012429
Banshee's Ballad,Dungeon Soup,Film & Animation,CA,2024-11-21T20:29:41Z,2.92,937340,106625,4027,0.118048947
A.I. Conspiracy Investigation,Shane2,Comedy,US,2024-11-21T21:04:36Z,37.98,726091,32263,2858,0.04836997
"Version 2.7 Trailer — ""A New Venture on the Eighth Dawn"" | Honkai: Star Rail",Honkai: Star Rail,Gaming,US,2024-11-22T11:45:02Z,2.3,363857,25842,587,0.072635678
Oliver Anthony - Country Roads,Oliver Anthony Music,Music,US,2024-11-22T21:45:13Z,2.87,462089,34339,2220,0.079116794
LIL WAYNE WARNS KENDRICK LAMAR TO CHILL BEFORE HE DESTROYS HIM IN A DISSTRACK!,No Life Shaq,Entertainment,US,2024-11-24T09:01:49Z,9.4,445728,23258,5987,0.065611763
Jaguar | Copy Nothing,Jaguar,Autos & Vehicles,GB,2024-11-19T09:00:52Z,0.52,2227100,0,35346,0.015870863
Why Sunday School SCARED me,illymation,Film & Animation,US,2024-11-21T17:00:41Z,16.45,617286,43420,2823,0.074913411
A Minecraft Movie | Official Trailer,Minecraft,Gaming,SE,2024-11-20T20:00:31Z,2.48,4683476,197426,12091,0.044735363
Elio | Teaser Trailer,Pixar,Film & Animation,US,2024-11-21T17:00:01Z,1.35,3281365,35206,2579,0.011515025
Hazard’s Abilities Are COMPLETELY BROKEN in Overwatch 2! - Hybrid Dive/Brawl Tank WTF!,Stylosa,Gaming,GB,2024-11-22T15:10:02Z,13.45,104722,2977,782,0.035895036
jschlatt — Let It Snow! Let It Snow! Let It Snow! (Official),Schlatt & Co.,Music,US,2024-11-21T14:00:04Z,1.93,765987,88966,4544,0.12207779
I Ate At Buc-ee's Every Hour for 24 Hours,sir yacht,Entertainment,US,2024-11-21T16:59:50Z,26.72,451624,20265,927,0.04692399
Nicki Minaj - Arctic Tundra (Visualizer) ft. Juice WRLD,NickiMinajAtVEVO,Music,US,2024-11-22T05:11:46Z,4.5,543015,53204,6067,0.109151681
